GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0003360	0.13178983661284	2.6908077994429	3.83825493396646	6	9	brainstem development	1644	0.413811225211335
GO:0003314	0.13178983661284	2.6908077994429	3.83825493396646	6	9	heart rudiment morphogenesis	1644	0.413811225211335
GO:0003315	0.13178983661284	2.6908077994429	3.83825493396646	6	9	heart rudiment formation	1644	0.413811225211335
GO:0006659	0.13178983661284	2.6908077994429	3.83825493396646	6	9	phosphatidylserine biosynthetic process	1644	0.413811225211335
GO:1904352	0.13178983661284	2.6908077994429	3.83825493396646	6	9	positive regulation of protein catabolic process in the vacuole	1644	0.413811225211335
GO:0021773	0.13178983661284	2.6908077994429	3.83825493396646	6	9	striatal medium spiny neuron differentiation	1644	0.413811225211335
GO:0070474	0.13178983661284	2.6908077994429	3.83825493396646	6	9	positive regulation of uterine smooth muscle contraction	1644	0.413811225211335
GO:0070253	0.13178983661284	2.6908077994429	3.83825493396646	6	9	somatostatin secretion	1644	0.413811225211335
GO:0010750	0.13178983661284	2.6908077994429	3.83825493396646	6	9	positive regulation of nitric oxide mediated signal transduction	1644	0.413811225211335
GO:0010757	0.13178983661284	2.6908077994429	3.83825493396646	6	9	negative regulation of plasminogen activation	1644	0.413811225211335
GO:0045916	0.13178983661284	2.6908077994429	3.83825493396646	6	9	negative regulation of complement activation	1644	0.413811225211335
GO:0042539	0.13178983661284	2.6908077994429	3.83825493396646	6	9	hypotonic salinity response	1644	0.413811225211335
GO:2001013	0.13178983661284	2.6908077994429	3.83825493396646	6	9	epithelial cell proliferation involved in renal tubule morphogenesis	1644	0.413811225211335
GO:2001046	0.13178983661284	2.6908077994429	3.83825493396646	6	9	positive regulation of integrin-mediated signaling pathway	1644	0.413811225211335
GO:0140212	0.13178983661284	2.6908077994429	3.83825493396646	6	9	regulation of long-chain fatty acid import into cell	1644	0.413811225211335
GO:0050893	0.13178983661284	2.6908077994429	3.83825493396646	6	9	sensory processing	1644	0.413811225211335
GO:0014827	0.13178983661284	2.6908077994429	3.83825493396646	6	9	intestine smooth muscle contraction	1644	0.413811225211335
GO:0086023	0.13178983661284	2.6908077994429	3.83825493396646	6	9	adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process	1644	0.413811225211335
GO:0032651	0.132171823181966	1.25527002510619	48.6178958302419	55	114	regulation of interleukin-1 beta production	93.9265927977839	0.413811225211335
GO:0071482	0.132184513269676	1.1885703648548	81.8827719246179	90	192	cellular response to light stimulus	54.1845703125	0.413811225211335
GO:0046686	0.132510636589825	1.3134694851959	34.5442944056982	40	81	response to cadmium ion	135.308641975309	0.413811225211335
GO:0006979	0.13261970894077	1.1037866299146	243.51595192165	257	571	response to oxidative stress	17.4942967295524	0.413811225211335
GO:0016051	0.132934962674138	1.14464863344428	130.927140525301	141	307	carbohydrate biosynthetic process	33.2030472471856	0.413811225211335
GO:0060255	0.133037005689863	1.03340786745513	3347.3847751892	3386	7849	regulation of macromolecule metabolic process	1.21981474090823	0.413811225211335
GO:0046958	0.133307316949238	1.85020613169202	8.10298263837365	11	19	nonassociative learning	676.271468144044	0.413811225211335
GO:0043589	0.133307316949238	1.85020613169202	8.10298263837365	11	19	skin morphogenesis	676.271468144044	0.413811225211335
GO:1905063	0.133307316949238	1.85020613169202	8.10298263837365	11	19	regulation of vascular smooth muscle cell differentiation	676.271468144044	0.413811225211335
GO:0090128	0.133307316949238	1.85020613169202	8.10298263837365	11	19	regulation of synapse maturation	676.271468144044	0.413811225211335
GO:1905668	0.133307316949238	1.85020613169202	8.10298263837365	11	19	positive regulation of protein localization to endosome	676.271468144044	0.413811225211335
GO:0060439	0.133307316949238	1.85020613169202	8.10298263837365	11	19	trachea morphogenesis	676.271468144044	0.413811225211335
GO:0060767	0.133307316949238	1.85020613169202	8.10298263837365	11	19	epithelial cell proliferation involved in prostate gland development	676.271468144044	0.413811225211335
GO:2000052	0.133307316949238	1.85020613169202	8.10298263837365	11	19	positive regulation of non-canonical Wnt signaling pathway	676.271468144044	0.413811225211335
GO:0048755	0.133307316949238	1.85020613169202	8.10298263837365	11	19	branching morphogenesis of a nerve	676.271468144044	0.413811225211335
GO:0060547	0.133307316949238	1.85020613169202	8.10298263837365	11	19	negative regulation of necrotic cell death	676.271468144044	0.413811225211335
GO:0106057	0.133307316949238	1.85020613169202	8.10298263837365	11	19	negative regulation of calcineurin-mediated signaling	676.271468144044	0.413811225211335
GO:0060670	0.133307316949238	1.85020613169202	8.10298263837365	11	19	branching involved in labyrinthine layer morphogenesis	676.271468144044	0.413811225211335
GO:0032656	0.133307316949238	1.85020613169202	8.10298263837365	11	19	regulation of interleukin-13 production	676.271468144044	0.413811225211335
GO:1902959	0.133307316949238	1.85020613169202	8.10298263837365	11	19	regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	676.271468144044	0.413811225211335
GO:2000402	0.133307316949238	1.85020613169202	8.10298263837365	11	19	negative regulation of lymphocyte migration	676.271468144044	0.413811225211335
GO:0051798	0.133307316949238	1.85020613169202	8.10298263837365	11	19	positive regulation of hair follicle development	676.271468144044	0.413811225211335
GO:0048936	0.133307316949238	1.85020613169202	8.10298263837365	11	19	peripheral nervous system neuron axonogenesis	676.271468144044	0.413811225211335
GO:1903589	0.133307316949238	1.85020613169202	8.10298263837365	11	19	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	676.271468144044	0.413811225211335
GO:0045080	0.133307316949238	1.85020613169202	8.10298263837365	11	19	positive regulation of chemokine biosynthetic process	676.271468144044	0.413811225211335
GO:0003129	0.133307316949238	1.85020613169202	8.10298263837365	11	19	heart induction	676.271468144044	0.413811225211335
GO:0045743	0.133307316949238	1.85020613169202	8.10298263837365	11	19	positive regulation of fibroblast growth factor receptor signaling pathway	676.271468144044	0.413811225211335
GO:1904251	0.133307316949238	1.85020613169202	8.10298263837365	11	19	regulation of bile acid metabolic process	676.271468144044	0.413811225211335
GO:0070885	0.133307316949238	1.85020613169202	8.10298263837365	11	19	negative regulation of calcineurin-NFAT signaling cascade	676.271468144044	0.413811225211335
GO:0060026	0.134392692227617	1.198902256858	73.3533165158035	81	172	convergent extension	60.7664277988102	0.413811225211335
GO:0050671	0.134392692227617	1.198902256858	73.3533165158035	81	172	positive regulation of lymphocyte proliferation	60.7664277988102	0.413811225211335
GO:0050766	0.134739970050787	1.34618071727993	29.0001483899688	34	68	positive regulation of phagocytosis	163.191176470588	0.413811225211335
GO:0043392	0.134739970050787	1.34618071727993	29.0001483899688	34	68	negative regulation of DNA binding	163.191176470588	0.413811225211335
GO:0031112	0.13500359248948	1.39590929071962	23.4560023742395	28	55	positive regulation of microtubule polymerization or depolymerization	205.432066115702	0.413811225211335
GO:0051930	0.13500359248948	1.39590929071962	23.4560023742395	28	55	regulation of sensory perception of pain	205.432066115702	0.413811225211335
GO:0033363	0.13500359248948	1.39590929071962	23.4560023742395	28	55	secretory granule organization	205.432066115702	0.413811225211335
GO:1904591	0.13500359248948	1.39590929071962	23.4560023742395	28	55	positive regulation of protein import	205.432066115702	0.413811225211335
GO:0040015	0.135151200387667	1.92223475549068	7.25003709749221	10	17	negative regulation of multicellular organism growth	767.958477508651	0.413811225211335
GO:0008272	0.135151200387667	1.92223475549068	7.25003709749221	10	17	sulfate transport	767.958477508651	0.413811225211335
GO:0090009	0.135151200387667	1.92223475549068	7.25003709749221	10	17	primitive streak formation	767.958477508651	0.413811225211335
GO:1905247	0.135151200387667	1.92223475549068	7.25003709749221	10	17	positive regulation of aspartic-type peptidase activity	767.958477508651	0.413811225211335
GO:0060081	0.135151200387667	1.92223475549068	7.25003709749221	10	17	membrane hyperpolarization	767.958477508651	0.413811225211335
GO:0048340	0.135151200387667	1.92223475549068	7.25003709749221	10	17	paraxial mesoderm morphogenesis	767.958477508651	0.413811225211335
GO:0035585	0.135151200387667	1.92223475549068	7.25003709749221	10	17	calcium-mediated signaling using extracellular calcium source	767.958477508651	0.413811225211335
GO:1902563	0.135151200387667	1.92223475549068	7.25003709749221	10	17	regulation of neutrophil activation	767.958477508651	0.413811225211335
GO:0048898	0.135151200387667	1.92223475549068	7.25003709749221	10	17	anterior lateral line system development	767.958477508651	0.413811225211335
GO:0072048	0.135151200387667	1.92223475549068	7.25003709749221	10	17	renal system pattern specification	767.958477508651	0.413811225211335
GO:0048617	0.135151200387667	1.92223475549068	7.25003709749221	10	17	embryonic foregut morphogenesis	767.958477508651	0.413811225211335
GO:0060982	0.135151200387667	1.92223475549068	7.25003709749221	10	17	coronary artery morphogenesis	767.958477508651	0.413811225211335
GO:0098870	0.135151200387667	1.92223475549068	7.25003709749221	10	17	action potential propagation	767.958477508651	0.413811225211335
GO:1900040	0.135151200387667	1.92223475549068	7.25003709749221	10	17	regulation of interleukin-2 secretion	767.958477508651	0.413811225211335
GO:0072672	0.135151200387667	1.92223475549068	7.25003709749221	10	17	neutrophil extravasation	767.958477508651	0.413811225211335
GO:0009437	0.135151200387667	1.92223475549068	7.25003709749221	10	17	carnitine metabolic process	767.958477508651	0.413811225211335
GO:0006000	0.135151200387667	1.92223475549068	7.25003709749221	10	17	fructose metabolic process	767.958477508651	0.413811225211335
GO:0019227	0.135151200387667	1.92223475549068	7.25003709749221	10	17	neuronal action potential propagation	767.958477508651	0.413811225211335
GO:0033700	0.135151200387667	1.92223475549068	7.25003709749221	10	17	phospholipid efflux	767.958477508651	0.413811225211335
GO:0006171	0.135151200387667	1.92223475549068	7.25003709749221	10	17	cAMP biosynthetic process	767.958477508651	0.413811225211335
GO:0006853	0.135151200387667	1.92223475549068	7.25003709749221	10	17	carnitine shuttle	767.958477508651	0.413811225211335
GO:0070417	0.135151200387667	1.92223475549068	7.25003709749221	10	17	cellular response to cold	767.958477508651	0.413811225211335
GO:0045586	0.135151200387667	1.92223475549068	7.25003709749221	10	17	regulation of gamma-delta T cell differentiation	767.958477508651	0.413811225211335
GO:0021562	0.135151200387667	1.92223475549068	7.25003709749221	10	17	vestibulocochlear nerve development	767.958477508651	0.413811225211335
GO:0061004	0.135151200387667	1.92223475549068	7.25003709749221	10	17	pattern specification involved in kidney development	767.958477508651	0.413811225211335
GO:0010759	0.135151200387667	1.92223475549068	7.25003709749221	10	17	positive regulation of macrophage chemotaxis	767.958477508651	0.413811225211335
GO:0010889	0.135151200387667	1.92223475549068	7.25003709749221	10	17	regulation of sequestering of triglyceride	767.958477508651	0.413811225211335
GO:1901843	0.13539693475589	2.35452698781196	4.6912004748479	7	11	positive regulation of high voltage-gated calcium channel activity	1283.95041322314	0.413811225211335
GO:0044341	0.13539693475589	2.35452698781196	4.6912004748479	7	11	sodium-dependent phosphate transport	1283.95041322314	0.413811225211335
GO:0097021	0.13539693475589	2.35452698781196	4.6912004748479	7	11	lymphocyte migration into lymphoid organs	1283.95041322314	0.413811225211335
GO:0044597	0.13539693475589	2.35452698781196	4.6912004748479	7	11	daunorubicin metabolic process	1283.95041322314	0.413811225211335
GO:0044598	0.13539693475589	2.35452698781196	4.6912004748479	7	11	doxorubicin metabolic process	1283.95041322314	0.413811225211335
GO:0090673	0.13539693475589	2.35452698781196	4.6912004748479	7	11	endothelial cell-matrix adhesion	1283.95041322314	0.413811225211335
GO:0090647	0.13539693475589	2.35452698781196	4.6912004748479	7	11	modulation of age-related behavioral decline	1283.95041322314	0.413811225211335
GO:0035405	0.13539693475589	2.35452698781196	4.6912004748479	7	11	histone-threonine phosphorylation	1283.95041322314	0.413811225211335
GO:0097118	0.13539693475589	2.35452698781196	4.6912004748479	7	11	neuroligin clustering involved in postsynaptic membrane assembly	1283.95041322314	0.413811225211335
GO:0032097	0.13539693475589	2.35452698781196	4.6912004748479	7	11	positive regulation of response to food	1283.95041322314	0.413811225211335
GO:1902339	0.13539693475589	2.35452698781196	4.6912004748479	7	11	positive regulation of apoptotic process involved in morphogenesis	1283.95041322314	0.413811225211335
GO:0001842	0.13539693475589	2.35452698781196	4.6912004748479	7	11	neural fold formation	1283.95041322314	0.413811225211335
GO:0071676	0.13539693475589	2.35452698781196	4.6912004748479	7	11	negative regulation of mononuclear cell migration	1283.95041322314	0.413811225211335
GO:0035507	0.13539693475589	2.35452698781196	4.6912004748479	7	11	regulation of myosin-light-chain-phosphatase activity	1283.95041322314	0.413811225211335
GO:1902857	0.13539693475589	2.35452698781196	4.6912004748479	7	11	positive regulation of non-motile cilium assembly	1283.95041322314	0.413811225211335
GO:0032100	0.13539693475589	2.35452698781196	4.6912004748479	7	11	positive regulation of appetite	1283.95041322314	0.413811225211335
GO:0015014	0.13539693475589	2.35452698781196	4.6912004748479	7	11	heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	1283.95041322314	0.413811225211335
GO:0032264	0.13539693475589	2.35452698781196	4.6912004748479	7	11	IMP salvage	1283.95041322314	0.413811225211335
GO:0048769	0.13539693475589	2.35452698781196	4.6912004748479	7	11	sarcomerogenesis	1283.95041322314	0.413811225211335
GO:0001994	0.13539693475589	2.35452698781196	4.6912004748479	7	11	norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure	1283.95041322314	0.413811225211335
GO:0051342	0.13539693475589	2.35452698781196	4.6912004748479	7	11	regulation of cyclic-nucleotide phosphodiesterase activity	1283.95041322314	0.413811225211335
GO:0035905	0.13539693475589	2.35452698781196	4.6912004748479	7	11	ascending aorta development	1283.95041322314	0.413811225211335
GO:0060687	0.13539693475589	2.35452698781196	4.6912004748479	7	11	regulation of branching involved in prostate gland morphogenesis	1283.95041322314	0.413811225211335
GO:0072318	0.13539693475589	2.35452698781196	4.6912004748479	7	11	clathrin coat disassembly	1283.95041322314	0.413811225211335
GO:0015840	0.13539693475589	2.35452698781196	4.6912004748479	7	11	urea transport	1283.95041322314	0.413811225211335
GO:0051639	0.13539693475589	2.35452698781196	4.6912004748479	7	11	actin filament network formation	1283.95041322314	0.413811225211335
GO:0002175	0.13539693475589	2.35452698781196	4.6912004748479	7	11	protein localization to paranode region of axon	1283.95041322314	0.413811225211335
GO:0036155	0.13539693475589	2.35452698781196	4.6912004748479	7	11	acylglycerol acyl-chain remodeling	1283.95041322314	0.413811225211335
GO:0005981	0.13539693475589	2.35452698781196	4.6912004748479	7	11	regulation of glycogen catabolic process	1283.95041322314	0.413811225211335
GO:0002840	0.13539693475589	2.35452698781196	4.6912004748479	7	11	regulation of T cell mediated immune response to tumor cell	1283.95041322314	0.413811225211335
GO:0015917	0.13539693475589	2.35452698781196	4.6912004748479	7	11	aminophospholipid transport	1283.95041322314	0.413811225211335
GO:1900042	0.13539693475589	2.35452698781196	4.6912004748479	7	11	positive regulation of interleukin-2 secretion	1283.95041322314	0.413811225211335
GO:2000974	0.13539693475589	2.35452698781196	4.6912004748479	7	11	negative regulation of pro-B cell differentiation	1283.95041322314	0.413811225211335
GO:1903566	0.13539693475589	2.35452698781196	4.6912004748479	7	11	positive regulation of protein localization to cilium	1283.95041322314	0.413811225211335
GO:1903588	0.13539693475589	2.35452698781196	4.6912004748479	7	11	negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	1283.95041322314	0.413811225211335
GO:0019532	0.13539693475589	2.35452698781196	4.6912004748479	7	11	oxalate transport	1283.95041322314	0.413811225211335
GO:0003062	0.13539693475589	2.35452698781196	4.6912004748479	7	11	regulation of heart rate by chemical signal	1283.95041322314	0.413811225211335
GO:0045075	0.13539693475589	2.35452698781196	4.6912004748479	7	11	regulation of interleukin-12 biosynthetic process	1283.95041322314	0.413811225211335
GO:0006863	0.13539693475589	2.35452698781196	4.6912004748479	7	11	purine nucleobase transport	1283.95041322314	0.413811225211335
GO:0042090	0.13539693475589	2.35452698781196	4.6912004748479	7	11	interleukin-12 biosynthetic process	1283.95041322314	0.413811225211335
GO:0030638	0.13539693475589	2.35452698781196	4.6912004748479	7	11	polyketide metabolic process	1283.95041322314	0.413811225211335
GO:0003253	0.13539693475589	2.35452698781196	4.6912004748479	7	11	cardiac neural crest cell migration involved in outflow tract morphogenesis	1283.95041322314	0.413811225211335
GO:0021754	0.13539693475589	2.35452698781196	4.6912004748479	7	11	facial nucleus development	1283.95041322314	0.413811225211335
GO:0042483	0.13539693475589	2.35452698781196	4.6912004748479	7	11	negative regulation of odontogenesis	1283.95041322314	0.413811225211335
GO:0042435	0.13539693475589	2.35452698781196	4.6912004748479	7	11	indole-containing compound biosynthetic process	1283.95041322314	0.413811225211335
GO:0045650	0.13539693475589	2.35452698781196	4.6912004748479	7	11	negative regulation of macrophage differentiation	1283.95041322314	0.413811225211335
GO:0021654	0.13539693475589	2.35452698781196	4.6912004748479	7	11	rhombomere boundary formation	1283.95041322314	0.413811225211335
GO:1904747	0.13539693475589	2.35452698781196	4.6912004748479	7	11	positive regulation of apoptotic process involved in development	1283.95041322314	0.413811225211335
GO:0010891	0.13539693475589	2.35452698781196	4.6912004748479	7	11	negative regulation of sequestering of triglyceride	1283.95041322314	0.413811225211335
GO:0010886	0.13539693475589	2.35452698781196	4.6912004748479	7	11	positive regulation of cholesterol storage	1283.95041322314	0.413811225211335
GO:0010624	0.13539693475589	2.35452698781196	4.6912004748479	7	11	regulation of Schwann cell proliferation	1283.95041322314	0.413811225211335
GO:0010626	0.13539693475589	2.35452698781196	4.6912004748479	7	11	negative regulation of Schwann cell proliferation	1283.95041322314	0.413811225211335
GO:0034983	0.13539693475589	2.35452698781196	4.6912004748479	7	11	peptidyl-lysine deacetylation	1283.95041322314	0.413811225211335
GO:1990034	0.13539693475589	2.35452698781196	4.6912004748479	7	11	calcium ion export across plasma membrane	1283.95041322314	0.413811225211335
GO:0043313	0.13539693475589	2.35452698781196	4.6912004748479	7	11	regulation of neutrophil degranulation	1283.95041322314	0.413811225211335
GO:0046666	0.13539693475589	2.35452698781196	4.6912004748479	7	11	retinal cell programmed cell death	1283.95041322314	0.413811225211335
GO:0071359	0.135641482915251	1.48756264571439	17.0589108176287	21	40	cellular response to dsRNA	291.29625	0.413811225211335
GO:0002043	0.135641482915251	1.48756264571439	17.0589108176287	21	40	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	291.29625	0.413811225211335
GO:0002691	0.135641482915251	1.48756264571439	17.0589108176287	21	40	regulation of cellular extravasation	291.29625	0.413811225211335
GO:0043154	0.136096278123218	1.25365835989568	47.7649502893604	54	112	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	95.5417729591837	0.413811225211335
GO:0030104	0.136096278123218	1.25365835989568	47.7649502893604	54	112	water homeostasis	95.5417729591837	0.413811225211335
GO:0052547	0.13610801445934	1.10332355816227	238.824751446802	252	560	regulation of peptidase activity	17.8344642857143	0.413811225211335
GO:0006575	0.136254379017428	1.17294291183243	92.5445911856359	101	217	cellular modified amino acid metabolic process	47.60334685383	0.413811225211335
GO:1901897	0.136364569383256	2.01828631138976	6.39709155661077	9	15	regulation of relaxation of cardiac muscle	887.76	0.413811225211335
GO:0090129	0.136364569383256	2.01828631138976	6.39709155661077	9	15	positive regulation of synapse maturation	887.76	0.413811225211335
GO:0090527	0.136364569383256	2.01828631138976	6.39709155661077	9	15	actin filament reorganization	887.76	0.413811225211335
GO:0060033	0.136364569383256	2.01828631138976	6.39709155661077	9	15	anatomical structure regression	887.76	0.413811225211335
GO:0060346	0.136364569383256	2.01828631138976	6.39709155661077	9	15	bone trabecula formation	887.76	0.413811225211335
GO:0035675	0.136364569383256	2.01828631138976	6.39709155661077	9	15	neuromast hair cell development	887.76	0.413811225211335
GO:0060242	0.136364569383256	2.01828631138976	6.39709155661077	9	15	contact inhibition	887.76	0.413811225211335
GO:0060245	0.136364569383256	2.01828631138976	6.39709155661077	9	15	detection of cell density	887.76	0.413811225211335
GO:2000018	0.136364569383256	2.01828631138976	6.39709155661077	9	15	regulation of male gonad development	887.76	0.413811225211335
GO:0060847	0.136364569383256	2.01828631138976	6.39709155661077	9	15	endothelial cell fate specification	887.76	0.413811225211335
GO:1902669	0.136364569383256	2.01828631138976	6.39709155661077	9	15	positive regulation of axon guidance	887.76	0.413811225211335
GO:0048842	0.136364569383256	2.01828631138976	6.39709155661077	9	15	positive regulation of axon extension involved in axon guidance	887.76	0.413811225211335
GO:1902965	0.136364569383256	2.01828631138976	6.39709155661077	9	15	regulation of protein localization to early endosome	887.76	0.413811225211335
GO:1902966	0.136364569383256	2.01828631138976	6.39709155661077	9	15	positive regulation of protein localization to early endosome	887.76	0.413811225211335
GO:0051584	0.136364569383256	2.01828631138976	6.39709155661077	9	15	regulation of dopamine uptake involved in synaptic transmission	887.76	0.413811225211335
GO:1903054	0.136364569383256	2.01828631138976	6.39709155661077	9	15	negative regulation of extracellular matrix organization	887.76	0.413811225211335
GO:1903044	0.136364569383256	2.01828631138976	6.39709155661077	9	15	protein localization to membrane raft	887.76	0.413811225211335
GO:0051660	0.136364569383256	2.01828631138976	6.39709155661077	9	15	establishment of centrosome localization	887.76	0.413811225211335
GO:0072161	0.136364569383256	2.01828631138976	6.39709155661077	9	15	mesenchymal cell differentiation involved in kidney development	887.76	0.413811225211335
GO:0051673	0.136364569383256	2.01828631138976	6.39709155661077	9	15	membrane disruption in other organism	887.76	0.413811225211335
GO:0036109	0.136364569383256	2.01828631138976	6.39709155661077	9	15	alpha-linolenic acid metabolic process	887.76	0.413811225211335
GO:0051917	0.136364569383256	2.01828631138976	6.39709155661077	9	15	regulation of fibrinolysis	887.76	0.413811225211335
GO:0051940	0.136364569383256	2.01828631138976	6.39709155661077	9	15	regulation of catecholamine uptake involved in synaptic transmission	887.76	0.413811225211335
GO:0098883	0.136364569383256	2.01828631138976	6.39709155661077	9	15	synapse pruning	887.76	0.413811225211335
GO:1903224	0.136364569383256	2.01828631138976	6.39709155661077	9	15	regulation of endodermal cell differentiation	887.76	0.413811225211335
GO:1903894	0.136364569383256	2.01828631138976	6.39709155661077	9	15	regulation of IRE1-mediated unfolded protein response	887.76	0.413811225211335
GO:0016203	0.136364569383256	2.01828631138976	6.39709155661077	9	15	muscle attachment	887.76	0.413811225211335
GO:0045351	0.136364569383256	2.01828631138976	6.39709155661077	9	15	type I interferon biosynthetic process	887.76	0.413811225211335
GO:0003223	0.136364569383256	2.01828631138976	6.39709155661077	9	15	ventricular compact myocardium morphogenesis	887.76	0.413811225211335
GO:0045899	0.136364569383256	2.01828631138976	6.39709155661077	9	15	positive regulation of RNA polymerase II transcription preinitiation complex assembly	887.76	0.413811225211335
GO:0070445	0.136364569383256	2.01828631138976	6.39709155661077	9	15	regulation of oligodendrocyte progenitor proliferation	887.76	0.413811225211335
GO:0021555	0.136364569383256	2.01828631138976	6.39709155661077	9	15	midbrain-hindbrain boundary morphogenesis	887.76	0.413811225211335
GO:0042756	0.136364569383256	2.01828631138976	6.39709155661077	9	15	drinking behavior	887.76	0.413811225211335
GO:0010887	0.136364569383256	2.01828631138976	6.39709155661077	9	15	negative regulation of cholesterol storage	887.76	0.413811225211335
GO:0010819	0.136364569383256	2.01828631138976	6.39709155661077	9	15	regulation of T cell chemotaxis	887.76	0.413811225211335
GO:2001012	0.136364569383256	2.01828631138976	6.39709155661077	9	15	mesenchymal cell differentiation involved in renal system development	887.76	0.413811225211335
GO:0086046	0.136364569383256	2.01828631138976	6.39709155661077	9	15	membrane depolarization during SA node cell action potential	887.76	0.413811225211335
GO:0040009	0.136621750508048	2.15277455305317	5.54414601572934	8	13	regulation of growth rate	1050.60355029586	0.413811225211335
GO:0099541	0.136621750508048	2.15277455305317	5.54414601572934	8	13	trans-synaptic signaling by lipid	1050.60355029586	0.413811225211335
GO:0099542	0.136621750508048	2.15277455305317	5.54414601572934	8	13	trans-synaptic signaling by endocannabinoid	1050.60355029586	0.413811225211335
GO:1901321	0.136621750508048	2.15277455305317	5.54414601572934	8	13	positive regulation of heart induction	1050.60355029586	0.413811225211335
GO:1901339	0.136621750508048	2.15277455305317	5.54414601572934	8	13	regulation of store-operated calcium channel activity	1050.60355029586	0.413811225211335
GO:0071476	0.136621750508048	2.15277455305317	5.54414601572934	8	13	cellular hypotonic response	1050.60355029586	0.413811225211335
GO:0044837	0.136621750508048	2.15277455305317	5.54414601572934	8	13	actomyosin contractile ring organization	1050.60355029586	0.413811225211335
GO:0060054	0.136621750508048	2.15277455305317	5.54414601572934	8	13	positive regulation of epithelial cell proliferation involved in wound healing	1050.60355029586	0.413811225211335
GO:0060087	0.136621750508048	2.15277455305317	5.54414601572934	8	13	relaxation of vascular smooth muscle	1050.60355029586	0.413811225211335
GO:0035476	0.136621750508048	2.15277455305317	5.54414601572934	8	13	angioblast cell migration	1050.60355029586	0.413811225211335
GO:1905770	0.136621750508048	2.15277455305317	5.54414601572934	8	13	regulation of mesodermal cell differentiation	1050.60355029586	0.413811225211335
GO:0032328	0.136621750508048	2.15277455305317	5.54414601572934	8	13	alanine transport	1050.60355029586	0.413811225211335
GO:0097534	0.136621750508048	2.15277455305317	5.54414601572934	8	13	lymphoid lineage cell migration	1050.60355029586	0.413811225211335
GO:0097535	0.136621750508048	2.15277455305317	5.54414601572934	8	13	lymphoid lineage cell migration into thymus	1050.60355029586	0.413811225211335
GO:0032106	0.136621750508048	2.15277455305317	5.54414601572934	8	13	positive regulation of response to extracellular stimulus	1050.60355029586	0.413811225211335
GO:0032109	0.136621750508048	2.15277455305317	5.54414601572934	8	13	positive regulation of response to nutrient levels	1050.60355029586	0.413811225211335
GO:1905902	0.136621750508048	2.15277455305317	5.54414601572934	8	13	regulation of mesoderm formation	1050.60355029586	0.413811225211335
GO:0032226	0.136621750508048	2.15277455305317	5.54414601572934	8	13	positive regulation of synaptic transmission, dopaminergic	1050.60355029586	0.413811225211335
GO:0001911	0.136621750508048	2.15277455305317	5.54414601572934	8	13	negative regulation of leukocyte mediated cytotoxicity	1050.60355029586	0.413811225211335
GO:0032534	0.136621750508048	2.15277455305317	5.54414601572934	8	13	regulation of microvillus assembly	1050.60355029586	0.413811225211335
GO:0060975	0.136621750508048	2.15277455305317	5.54414601572934	8	13	cardioblast migration to the midline involved in heart field formation	1050.60355029586	0.413811225211335
GO:2000109	0.136621750508048	2.15277455305317	5.54414601572934	8	13	regulation of macrophage apoptotic process	1050.60355029586	0.413811225211335
GO:0032905	0.136621750508048	2.15277455305317	5.54414601572934	8	13	transforming growth factor beta1 production	1050.60355029586	0.413811225211335
GO:0072239	0.136621750508048	2.15277455305317	5.54414601572934	8	13	metanephric glomerulus vasculature development	1050.60355029586	0.413811225211335
GO:0051918	0.136621750508048	2.15277455305317	5.54414601572934	8	13	negative regulation of fibrinolysis	1050.60355029586	0.413811225211335
GO:0098700	0.136621750508048	2.15277455305317	5.54414601572934	8	13	neurotransmitter loading into synaptic vesicle	1050.60355029586	0.413811225211335
GO:1903430	0.136621750508048	2.15277455305317	5.54414601572934	8	13	negative regulation of cell maturation	1050.60355029586	0.413811225211335
GO:0098596	0.136621750508048	2.15277455305317	5.54414601572934	8	13	imitative learning	1050.60355029586	0.413811225211335
GO:1900028	0.136621750508048	2.15277455305317	5.54414601572934	8	13	negative regulation of ruffle assembly	1050.60355029586	0.413811225211335
GO:1903826	0.136621750508048	2.15277455305317	5.54414601572934	8	13	arginine transmembrane transport	1050.60355029586	0.413811225211335
GO:0033632	0.136621750508048	2.15277455305317	5.54414601572934	8	13	regulation of cell-cell adhesion mediated by integrin	1050.60355029586	0.413811225211335
GO:0150003	0.136621750508048	2.15277455305317	5.54414601572934	8	13	regulation of spontaneous synaptic transmission	1050.60355029586	0.413811225211335
GO:0003260	0.136621750508048	2.15277455305317	5.54414601572934	8	13	cardioblast migration	1050.60355029586	0.413811225211335
GO:1904182	0.136621750508048	2.15277455305317	5.54414601572934	8	13	regulation of pyruvate dehydrogenase activity	1050.60355029586	0.413811225211335
