GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0031588	0.0475356205003375	3.05634362233318	5.51445058908391	9	13	nucleotide-activated protein kinase complex	1181.92899408284	0.214725188602953
GO:0031090	0.0484128146282348	1.05919139898271	1868.12618417889	1917	4404	organelle membrane	2.19362847003096	0.218064558197263
GO:0051286	0.0513033200545246	2.71683123368517	6.36282760278913	10	15	cell tip	986.4	0.228480419735784
GO:0071141	0.0513033200545246	2.71683123368517	6.36282760278913	10	15	SMAD protein complex	986.4	0.228480419735784
GO:0044294	0.0513033200545246	2.71683123368517	6.36282760278913	10	15	dendritic growth cone	986.4	0.228480419735784
GO:0008278	0.0513033200545246	2.71683123368517	6.36282760278913	10	15	cohesin complex	986.4	0.228480419735784
GO:0017053	0.0527741430680041	1.41636263443925	41.5704736715557	50	98	transcription repressor complex	115.545605997501	0.23128375884145
GO:0097729	0.053187709008328	1.38456464243116	47.0849242606396	56	111	9+2 motile cilium	100.873630387144	0.23128375884145
GO:0098844	0.0532493916624212	6.7904945553539	2.54513104111565	5	6	postsynaptic endocytic zone membrane	3082.5	0.23128375884145
GO:0098575	0.0532493916624212	6.7904945553539	2.54513104111565	5	6	lumenal side of lysosomal membrane	3082.5	0.23128375884145
GO:1902937	0.0532493916624212	6.7904945553539	2.54513104111565	5	6	inward rectifier potassium channel complex	3082.5	0.23128375884145
GO:0042643	0.0532493916624212	6.7904945553539	2.54513104111565	5	6	actomyosin, actin portion	3082.5	0.23128375884145
GO:0098983	0.0532493916624212	6.7904945553539	2.54513104111565	5	6	symmetric, GABA-ergic, inhibitory synapse	3082.5	0.23128375884145
GO:0070724	0.0532493916624212	6.7904945553539	2.54513104111565	5	6	BMP receptor complex	3082.5	0.23128375884145
GO:1990406	0.0532493916624212	6.7904945553539	2.54513104111565	5	6	CGRP receptor complex	3082.5	0.23128375884145
GO:0043256	0.054001292956891	2.49050321604238	7.21120461649435	11	17	laminin complex	844.754325259516	0.233906970314643
GO:0031528	0.0556430666921536	1.78350852272727	15.6949747535465	21	37	microvillus membrane	340.448502556611	0.239704873134318
GO:0099091	0.0556430666921536	1.78350852272727	15.6949747535465	21	37	postsynaptic specialization, intracellular component	340.448502556611	0.239704873134318
GO:0043209	0.0561454781739374	1.46677856372138	33.5108920413561	41	79	myelin sheath	145.802595737863	0.241211959220095
GO:1990907	0.0571180202765113	2.20762375113533	8.90795864390478	13	21	beta-catenin-TCF complex	654.244897959184	0.244123571987476
GO:0061200	0.0578610198357362	2.11334418328855	9.75633565761	14	23	clathrin-sculpted gamma-aminobutyric acid transport vesicle	587.364839319471	0.244123571987476
GO:0061202	0.0578610198357362	2.11334418328855	9.75633565761	14	23	clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane	587.364839319471	0.244123571987476
GO:0034361	0.0578610198357362	2.11334418328855	9.75633565761	14	23	very-low-density lipoprotein particle	587.364839319471	0.244123571987476
GO:0034385	0.0578610198357362	2.11334418328855	9.75633565761	14	23	triglyceride-rich plasma lipoprotein particle	587.364839319471	0.244123571987476
GO:0016529	0.0579230500905608	1.35984934946359	50.0542438086078	59	118	sarcoplasmic reticulum	94.0423728813559	0.244123571987476
GO:0090741	0.0582128947750023	2.03792868498751	10.6047126713152	15	25	pigment granule membrane	532.656	0.244123571987476
GO:0033162	0.0582128947750023	2.03792868498751	10.6047126713152	15	25	melanosome membrane	532.656	0.244123571987476
GO:0045009	0.0582128947750023	2.03792868498751	10.6047126713152	15	25	chitosome	532.656	0.244123571987476
GO:0032580	0.0612126705526646	1.42273589705539	37.3285886030296	45	88	Golgi cisterna membrane	128.968233471074	0.256024423660748
GO:0032839	0.0622572816160728	1.57652866242038	22.9061793700409	29	54	dendrite cytoplasm	220.722222222222	0.259706496662299
GO:0005741	0.0643624096411512	1.2300753330271	100.956864630921	113	238	mitochondrial outer membrane	44.2751571216722	0.267781499059632
GO:0099568	0.0647197710747483	1.18321461734131	151.435296946381	166	357	cytoplasmic region	28.9072805592825	0.268561569735373
GO:0002140	0.066478994883474	4.07441860465116	3.39350805482087	6	8	stereocilia tip link	2080.6875	0.269495617719929
GO:0005954	0.066478994883474	4.07441860465116	3.39350805482087	6	8	calcium- and calmodulin-dependent protein kinase complex	2080.6875	0.269495617719929
GO:0033256	0.066478994883474	4.07441860465116	3.39350805482087	6	8	I-kappaB/NF-kappaB complex	2080.6875	0.269495617719929
GO:0005853	0.066478994883474	4.07441860465116	3.39350805482087	6	8	eukaryotic translation elongation factor 1 complex	2080.6875	0.269495617719929
GO:0031477	0.066478994883474	4.07441860465116	3.39350805482087	6	8	myosin VII complex	2080.6875	0.269495617719929
GO:1990427	0.066478994883474	4.07441860465116	3.39350805482087	6	8	stereocilia tip-link density	2080.6875	0.269495617719929
GO:1990435	0.066478994883474	4.07441860465116	3.39350805482087	6	8	upper tip-link density	2080.6875	0.269495617719929
GO:0097443	0.066478994883474	4.07441860465116	3.39350805482087	6	8	sorting endosome	2080.6875	0.269495617719929
GO:0005610	0.066478994883474	4.07441860465116	3.39350805482087	6	8	laminin-5 complex	2080.6875	0.269495617719929
GO:0044305	0.0672333971339897	1.60603648767378	20.3610483289252	26	48	calyx of Held	250.453125	0.271163267522545
GO:0000421	0.0672333971339897	1.60603648767378	20.3610483289252	26	48	autophagosome membrane	250.453125	0.271163267522545
GO:0031300	0.0686657383990208	1.15126426287362	207.428179850926	224	489	intrinsic component of organelle membrane	20.7905453724265	0.276235451422015
GO:0044232	0.0740911984811381	1.66074427649607	16.9675402741044	22	40	organelle membrane contact site	305.1675	0.296262293346758
GO:0032994	0.0740911984811381	1.66074427649607	16.9675402741044	22	40	protein-lipid complex	305.1675	0.296262293346758
GO:0045180	0.0749556719409889	3.16908705846759	4.24188506852609	7	10	basal cortex	1553.58	0.296262293346758
GO:0140268	0.0749556719409889	3.16908705846759	4.24188506852609	7	10	endoplasmic reticulum-plasma membrane contact site	1553.58	0.296262293346758
GO:0098985	0.0749556719409889	3.16908705846759	4.24188506852609	7	10	asymmetric, glutamatergic, excitatory synapse	1553.58	0.296262293346758
GO:0035976	0.0749556719409889	3.16908705846759	4.24188506852609	7	10	transcription factor AP-1 complex	1553.58	0.296262293346758
GO:0099025	0.0749556719409889	3.16908705846759	4.24188506852609	7	10	anchored component of postsynaptic membrane	1553.58	0.296262293346758
GO:0031093	0.075611303330853	1.43472870570673	31.389949507093	38	74	platelet alpha granule lumen	154.012417823229	0.29789861125677
GO:0042825	0.0763117884623603	Inf	1.27256552055783	3	3	TAP complex	7398	0.29789861125677
GO:0070435	0.0763117884623603	Inf	1.27256552055783	3	3	Shc-EGFR complex	7398	0.29789861125677
GO:1990032	0.0763117884623603	Inf	1.27256552055783	3	3	parallel fiber	7398	0.29789861125677
GO:0034683	0.0763117884623603	Inf	1.27256552055783	3	3	integrin alphav-beta3 complex	7398	0.29789861125677
GO:0030057	0.0774882350219389	1.6983865469833	15.2707862466939	20	36	desmosome	342.5	0.301746058053412
GO:0000139	0.0784502918585746	1.10169245901996	403.403270016831	425	951	Golgi membrane	10.4294997462409	0.304741797121392
GO:0098576	0.0791357074752958	1.72098008028478	14.4224092329887	19	34	lumenal side of membrane	364.780276816609	0.306650866466771
GO:0034704	0.0801802125932564	1.31504335038411	50.9026208223131	59	120	calcium channel complex	90.93375	0.309171226006873
GO:0042587	0.080372785508428	2.7164416203336	5.09026208223131	8	12	glycogen granule	1233	0.309171226006873
GO:0048788	0.080372785508428	2.7164416203336	5.09026208223131	8	12	cytoskeleton of presynaptic active zone	1233	0.309171226006873
GO:0042581	0.0834575643523911	1.22421462967209	88.6553979321952	99	209	specific granule	50.301183580962	0.32006341020505
GO:0031092	0.083609227333767	1.81139504069657	11.877278191873	16	28	platelet alpha granule membrane	452.938775510204	0.32006341020505
GO:0032426	0.0848306302945203	1.85250758780171	11.0289011781678	15	26	stereocilium tip	492.470414201183	0.323954653371103
GO:0031254	0.0856924618397469	2.26383687057844	6.78701610964174	10	16	cell trailing edge	866.953125	0.32463602073353
GO:0014731	0.0856924618397469	2.26383687057844	6.78701610964174	10	16	spectrin-associated cytoskeleton	866.953125	0.32463602073353
GO:0001931	0.0856924618397469	2.26383687057844	6.78701610964174	10	16	uropod	866.953125	0.32463602073353
GO:1990454	0.0858334422220073	1.9018508004996	10.1805241644626	14	24	L-type voltage-gated calcium channel complex	539.4375	0.32463602073353
GO:0098642	0.0866383205372738	2.13453867358521	7.63539312334696	11	18	network-forming collagen trimer	753.5	0.32463602073353
GO:0098645	0.0866383205372738	2.13453867358521	7.63539312334696	11	18	collagen network	753.5	0.32463602073353
GO:0032059	0.0868570757560299	2.03757520717448	8.48377013705218	12	20	bleb	665.82	0.32463602073353
GO:0070938	0.0868570757560299	2.03757520717448	8.48377013705218	12	20	contractile ring	665.82	0.32463602073353
GO:0044292	0.0868570757560299	2.03757520717448	8.48377013705218	12	20	dendrite terminus	665.82	0.32463602073353
GO:0005640	0.0920543527448995	1.55286704883158	19.0884828083674	24	45	nuclear outer membrane	263.04	0.342850250789835
GO:0101003	0.092164045911246	1.39583532069015	31.8141380139457	38	75	ficolin-1-rich granule membrane	149.9328	0.342850250789835
GO:0090575	0.0937832399681806	1.20774101937331	92.8972830007213	103	219	RNA polymerase II transcription regulator complex	47.6633514730719	0.34805470044529
GO:0045178	0.102481038777029	1.30799896731998	44.1156047126713	51	104	basal part of cell	104.649963017751	0.375650512795142
GO:0036126	0.102481038777029	1.30799896731998	44.1156047126713	51	104	sperm flagellum	104.649963017751	0.375650512795142
GO:0005770	0.106332072986092	1.15359140971926	144.224092329887	156	340	late endosome	29.9503806228374	0.375650512795142
GO:0098894	0.106921398328788	5.43177951684246	2.12094253426304	4	5	extrinsic component of presynaptic endocytic zone membrane	3551.04	0.375650512795142
GO:0098895	0.106921398328788	5.43177951684246	2.12094253426304	4	5	postsynaptic endosome membrane	3551.04	0.375650512795142
GO:0030485	0.106921398328788	5.43177951684246	2.12094253426304	4	5	smooth muscle contractile fiber	3551.04	0.375650512795142
GO:0044308	0.106921398328788	5.43177951684246	2.12094253426304	4	5	axonal spine	3551.04	0.375650512795142
GO:0035868	0.106921398328788	5.43177951684246	2.12094253426304	4	5	alphav-beta3 integrin-HMGB1 complex	3551.04	0.375650512795142
GO:0097728	0.106921398328788	5.43177951684246	2.12094253426304	4	5	9+0 motile cilium	3551.04	0.375650512795142
GO:0005943	0.106921398328788	5.43177951684246	2.12094253426304	4	5	phosphatidylinositol 3-kinase complex, class IA	3551.04	0.375650512795142
GO:0005945	0.106921398328788	5.43177951684246	2.12094253426304	4	5	6-phosphofructokinase complex	3551.04	0.375650512795142
GO:1990812	0.106921398328788	5.43177951684246	2.12094253426304	4	5	growth cone filopodium	3551.04	0.375650512795142
GO:0034751	0.106921398328788	5.43177951684246	2.12094253426304	4	5	aryl hydrocarbon receptor complex	3551.04	0.375650512795142
GO:1990597	0.106921398328788	5.43177951684246	2.12094253426304	4	5	AIP1-IRE1 complex	3551.04	0.375650512795142
GO:1990030	0.106921398328788	5.43177951684246	2.12094253426304	4	5	pericellular basket	3551.04	0.375650512795142
GO:0065010	0.106921398328788	5.43177951684246	2.12094253426304	4	5	extracellular membrane-bounded organelle	3551.04	0.375650512795142
GO:1905286	0.106921398328788	5.43177951684246	2.12094253426304	4	5	serine-type peptidase complex	3551.04	0.375650512795142
GO:0071664	0.106921398328788	5.43177951684246	2.12094253426304	4	5	catenin-TCF7L2 complex	3551.04	0.375650512795142
GO:0034667	0.106921398328788	5.43177951684246	2.12094253426304	4	5	integrin alpha3-beta1 complex	3551.04	0.375650512795142
GO:0120134	0.106921398328788	5.43177951684246	2.12094253426304	4	5	proximal portion of axoneme	3551.04	0.375650512795142
GO:0000220	0.106921398328788	5.43177951684246	2.12094253426304	4	5	vacuolar proton-transporting V-type ATPase, V0 domain	3551.04	0.375650512795142
GO:0016533	0.106921398328788	5.43177951684246	2.12094253426304	4	5	protein kinase 5 complex	3551.04	0.375650512795142
GO:0099030	0.106921398328788	5.43177951684246	2.12094253426304	4	5	anchored component of postsynaptic specialization membrane	3551.04	0.375650512795142
GO:0099031	0.106921398328788	5.43177951684246	2.12094253426304	4	5	anchored component of postsynaptic density membrane	3551.04	0.375650512795142
GO:0031258	0.109073580633324	1.63021697148699	13.9982207261361	18	33	lamellipodium membrane	366.842975206612	0.381516218985145
GO:0031233	0.109073580633324	1.63021697148699	13.9982207261361	18	33	intrinsic component of external side of plasma membrane	366.842975206612	0.381516218985145
GO:0097449	0.112063977177385	1.64957486856624	13.1498437124309	17	31	astrocyte projection	392.609781477627	0.391110701804515
GO:0031985	0.114605687744772	1.27017568143897	50.0542438086078	57	118	Golgi cisterna	90.8544958345303	0.399100423622214
GO:0005767	0.120986866245467	1.72881076003592	10.6047126713152	14	25	secondary lysosome	497.1456	0.416819052936805
GO:0099524	0.120986866245467	1.72881076003592	10.6047126713152	14	25	postsynaptic cytosol	497.1456	0.416819052936805
GO:1990761	0.121539268440144	3.39496370235935	2.96931954796826	5	7	growth cone lamellipodium	2264.69387755102	0.416819052936805
GO:0042567	0.121539268440144	3.39496370235935	2.96931954796826	5	7	insulin-like growth factor ternary complex	2264.69387755102	0.416819052936805
GO:0097629	0.121539268440144	3.39496370235935	2.96931954796826	5	7	extrinsic component of omegasome membrane	2264.69387755102	0.416819052936805
GO:1990604	0.121539268440144	3.39496370235935	2.96931954796826	5	7	IRE1-TRAF2-ASK1 complex	2264.69387755102	0.416819052936805
GO:0005862	0.121539268440144	3.39496370235935	2.96931954796826	5	7	muscle thin filament tropomyosin	2264.69387755102	0.416819052936805
GO:0016459	0.123110371147074	1.28220572512762	43.6914162058187	50	103	myosin complex	104.599868036573	0.42038336238342
GO:0060170	0.123110371147074	1.28220572512762	43.6914162058187	50	103	ciliary membrane	104.599868036573	0.42038336238342
GO:0005775	0.123748157851783	1.17166856567477	102.653618658331	112	242	vacuolar lumen	42.4446417594427	0.421017514733273
GO:0045095	0.123828680803904	1.7658038147139	9.75633565761	13	23	keratin filament	545.410207939508	0.421017514733273
GO:0070821	0.12785892136284	1.29991925536605	38.1769656167348	44	90	tertiary granule membrane	120.56	0.431874123979208
GO:0032010	0.128750141487999	2.71605218377765	3.81769656167348	6	9	phagolysosome	1644	0.431874123979208
GO:0016942	0.128750141487999	2.71605218377765	3.81769656167348	6	9	insulin-like growth factor binding protein complex	1644	0.431874123979208
GO:0036454	0.128750141487999	2.71605218377765	3.81769656167348	6	9	growth factor complex	1644	0.431874123979208
GO:0070776	0.128750141487999	2.71605218377765	3.81769656167348	6	9	MOZ/MORF histone acetyltransferase complex	1644	0.431874123979208
GO:0005899	0.128750141487999	2.71605218377765	3.81769656167348	6	9	insulin receptor complex	1644	0.431874123979208
GO:0032280	0.128933957317006	1.86756526674234	8.05958163019957	11	19	symmetric synapse	676.271468144044	0.431874123979208
GO:0098890	0.130965560243827	1.94026946835936	7.21120461649435	10	17	extrinsic component of postsynaptic membrane	767.958477508651	0.43237503393681
GO:0032009	0.130965560243827	1.94026946835936	7.21120461649435	10	17	early phagosome	767.958477508651	0.43237503393681
GO:0042627	0.130965560243827	1.94026946835936	7.21120461649435	10	17	chylomicron	767.958477508651	0.43237503393681
GO:0002080	0.130965560243827	1.94026946835936	7.21120461649435	10	17	acrosomal membrane	767.958477508651	0.43237503393681
GO:0044326	0.131991785611532	2.37661674608577	4.6660735753787	7	11	dendritic spine neck	1283.95041322314	0.43237503393681
GO:0005952	0.131991785611532	2.37661674608577	4.6660735753787	7	11	cAMP-dependent protein kinase complex	1283.95041322314	0.43237503393681
GO:0070775	0.131991785611532	2.37661674608577	4.6660735753787	7	11	H3 histone acetyltransferase complex	1283.95041322314	0.43237503393681
GO:0034992	0.132398005290217	2.03722197004085	6.36282760278913	9	15	microtubule organizing center attachment site	887.76	0.43237503393681
GO:0034993	0.132398005290217	2.03722197004085	6.36282760278913	9	15	meiotic nuclear membrane microtubule tethering complex	887.76	0.43237503393681
GO:0106094	0.132398005290217	2.03722197004085	6.36282760278913	9	15	nuclear membrane microtubule tethering complex	887.76	0.43237503393681
GO:0106083	0.132398005290217	2.03722197004085	6.36282760278913	9	15	nuclear membrane protein complex	887.76	0.43237503393681
GO:0001741	0.132398005290217	2.03722197004085	6.36282760278913	9	15	XY body	887.76	0.43237503393681
GO:0031209	0.132912249521372	2.1729717462839	5.51445058908391	8	13	SCAR complex	1050.60355029586	0.43237503393681
GO:0044327	0.132912249521372	2.1729717462839	5.51445058908391	8	13	dendritic spine head	1050.60355029586	0.43237503393681
GO:0033017	0.136560725920536	1.3230754481833	31.8141380139457	37	75	sarcoplasmic reticulum membrane	145.9872	0.442494231145817
GO:0002102	0.136582659582011	1.41295736213758	21.633613849483	26	51	podosome	221.854671280277	0.442494231145817
GO:1990777	0.138100642544029	1.5182578825668	15.2707862466939	19	36	lipoprotein particle	325.375	0.444678443711017
GO:0097440	0.138100642544029	1.5182578825668	15.2707862466939	19	36	apical dendrite	325.375	0.444678443711017
GO:0034358	0.138100642544029	1.5182578825668	15.2707862466939	19	36	plasma lipoprotein particle	325.375	0.444678443711017
GO:0030125	0.142753687936107	1.52820061342724	14.4224092329887	18	34	clathrin vesicle coat	345.581314878893	0.458726789892245
GO:0016323	0.144488309658922	1.11125368535144	193.42995912479	205	456	basolateral plasma membrane	21.8806267313019	0.463359062009645
GO:0005795	0.155901497107699	1.1874266411677	69.1427266169752	76	163	Golgi stack	63.4854153336595	0.49894790875966
GO:0097225	0.157788749406676	1.56724436136201	11.877278191873	15	28	sperm midpiece	424.630102040816	0.503967702650413
GO:0031983	0.1584714412657	1.10928119668447	179.431738398654	190	423	vesicle lumen	23.5672249886827	0.505127719034418
GO:0042827	0.163169141521573	1.58461072631619	11.0289011781678	14	26	platelet dense granule	459.639053254438	0.519055156429792
GO:0044214	0.168732144582509	1.60514201965156	10.1805241644626	13	24	spanning component of plasma membrane	500.90625	0.535673736114351
GO:0045111	0.173207343673598	1.17383439887728	69.5669151238278	76	164	intermediate filament cytoskeleton	62.7135633551458	0.545988618332586
GO:0002139	0.174468995529954	1.6297877171075	9.33214715075739	12	22	stereocilia coupling link	550.264462809917	0.545988618332586
GO:0043202	0.178816336693223	1.17676933797909	64.9008415484492	71	153	lysosomal lumen	67.3148788927336	0.545988618332586
GO:1990752	0.179110242526983	1.35841764237808	20.3610483289252	24	48	microtubule end	231.1875	0.545988618332586
GO:0043509	0.179924143043186	Inf	0.848377013705218	2	2	activin A complex	11097	0.545988618332586
GO:0097123	0.179924143043186	Inf	0.848377013705218	2	2	cyclin A1-CDK2 complex	11097	0.545988618332586
GO:0034423	0.179924143043186	Inf	0.848377013705218	2	2	autophagosome lumen	11097	0.545988618332586
GO:0098875	0.179924143043186	Inf	0.848377013705218	2	2	epididymosome	11097	0.545988618332586
GO:0071133	0.179924143043186	Inf	0.848377013705218	2	2	alpha9-beta1 integrin-ADAM8 complex	11097	0.545988618332586
GO:0060987	0.179924143043186	Inf	0.848377013705218	2	2	lipid tube	11097	0.545988618332586
GO:0044195	0.179924143043186	Inf	0.848377013705218	2	2	nucleoplasmic reticulum	11097	0.545988618332586
GO:0048180	0.179924143043186	Inf	0.848377013705218	2	2	activin complex	11097	0.545988618332586
GO:0106003	0.179924143043186	Inf	0.848377013705218	2	2	amyloid-beta complex	11097	0.545988618332586
GO:0150056	0.179924143043186	Inf	0.848377013705218	2	2	amylin receptor complex 1	11097	0.545988618332586
GO:0072563	0.179924143043186	Inf	0.848377013705218	2	2	endothelial microparticle	11097	0.545988618332586
GO:0099192	0.179924143043186	Inf	0.848377013705218	2	2	cerebellar Golgi cell to granule cell synapse	11097	0.545988618332586
GO:0033257	0.179924143043186	Inf	0.848377013705218	2	2	Bcl3/NF-kappaB2 complex	11097	0.545988618332586
GO:0036186	0.179924143043186	Inf	0.848377013705218	2	2	early phagosome membrane	11097	0.545988618332586
GO:0034684	0.179924143043186	Inf	0.848377013705218	2	2	integrin alphav-beta5 complex	11097	0.545988618332586
GO:0034685	0.179924143043186	Inf	0.848377013705218	2	2	integrin alphav-beta6 complex	11097	0.545988618332586
GO:0036284	0.179924143043186	Inf	0.848377013705218	2	2	tubulobulbar complex	11097	0.545988618332586
GO:0097489	0.179924143043186	Inf	0.848377013705218	2	2	multivesicular body, internal vesicle lumen	11097	0.545988618332586
GO:0061474	0.179924143043186	Inf	0.848377013705218	2	2	phagolysosome membrane	11097	0.545988618332586
GO:0032045	0.180361257002643	1.65991928364233	8.48377013705218	11	20	guanyl-nucleotide exchange factor complex	610.335	0.546266565749385
GO:0098945	0.181552081378298	1.43818617984511	14.8465977398413	18	35	intrinsic component of presynaptic active zone membrane	326.115918367347	0.548821875065181
GO:0033116	0.184744112726875	1.22553600357522	41.1462851647031	46	97	endoplasmic reticulum-Golgi intermediate compartment membrane	108.505048357955	0.557405424086239
GO:0016328	0.185770110926949	1.2029125614497	48.78167828805	54	115	lateral plasma membrane	90.6220037807183	0.559123829631056
GO:0090545	0.186374609877019	1.69759391669504	7.63539312334696	10	18	CHD-type complex	685	0.559123829631056
GO:0016581	0.186374609877019	1.69759391669504	7.63539312334696	10	18	NuRD complex	685	0.559123829631056
GO:0005637	0.187380482096204	1.25671106557377	32.6625150276509	37	77	nuclear inner membrane	138.501939618823	0.56107678445852
GO:0005923	0.188179102705739	1.14275007656906	88.2312094253426	95	208	bicellular tight junction	48.7340514053254	0.561780457440906
GO:1902911	0.190658722451068	1.18418786692759	55.5686943976918	61	131	protein kinase complex	78.8901579162054	0.561780457440906
GO:0044754	0.192447989726536	1.74604435510019	6.78701610964174	9	16	autolysosome	780.2578125	0.561780457440906
GO:0016600	0.1984736566848	1.81065849691743	5.93863909593652	8	14	flotillin complex	905.877551020408	0.561780457440906
GO:0044352	0.1984736566848	1.81065849691743	5.93863909593652	8	14	pinosome	905.877551020408	0.561780457440906
GO:0044354	0.1984736566848	1.81065849691743	5.93863909593652	8	14	macropinosome	905.877551020408	0.561780457440906
GO:0002178	0.1984736566848	1.81065849691743	5.93863909593652	8	14	palmitoyltransferase complex	905.877551020408	0.561780457440906
GO:0070852	0.1984736566848	1.81065849691743	5.93863909593652	8	14	cell body fiber	905.877551020408	0.561780457440906
GO:0120103	0.1984736566848	1.81065849691743	5.93863909593652	8	14	centriolar subdistal appendage	905.877551020408	0.561780457440906
GO:0034774	0.201456419465021	1.09262829312094	175.189853330127	184	413	secretory granule lumen	23.9416072088129	0.561780457440906
GO:0070160	0.202909734770293	1.13076851928572	92.4730944938687	99	218	tight junction	46.2336082821311	0.561780457440906
GO:0098892	0.204258385755878	1.90113455865668	5.09026208223131	7	12	extrinsic component of postsynaptic specialization membrane	1078.875	0.561780457440906
GO:0033179	0.204258385755878	1.90113455865668	5.09026208223131	7	12	proton-transporting V-type ATPase, V0 domain	1078.875	0.561780457440906
GO:0000164	0.204258385755878	1.90113455865668	5.09026208223131	7	12	protein phosphatase type 1 complex	1078.875	0.561780457440906
GO:0000138	0.204258385755878	1.90113455865668	5.09026208223131	7	12	Golgi trans cisterna	1078.875	0.561780457440906
GO:0060205	0.206254142228656	1.09019627418485	177.31079586439	186	418	cytoplasmic vesicle lumen	23.6263135001488	0.561780457440906
GO:0005607	0.208154423376986	4.0733726468587	1.69675402741044	3	4	laminin-2 complex	4161.375	0.561780457440906
GO:0097144	0.208154423376986	4.0733726468587	1.69675402741044	3	4	BAX complex	4161.375	0.561780457440906
GO:0097145	0.208154423376986	4.0733726468587	1.69675402741044	3	4	BAK complex	4161.375	0.561780457440906
GO:0071914	0.208154423376986	4.0733726468587	1.69675402741044	3	4	prominosome	4161.375	0.561780457440906
GO:0140284	0.208154423376986	4.0733726468587	1.69675402741044	3	4	endoplasmic reticulum-endosome membrane contact site	4161.375	0.561780457440906
GO:0071144	0.208154423376986	4.0733726468587	1.69675402741044	3	4	heteromeric SMAD protein complex	4161.375	0.561780457440906
GO:0070369	0.208154423376986	4.0733726468587	1.69675402741044	3	4	beta-catenin-TCF7L2 complex	4161.375	0.561780457440906
GO:0061831	0.208154423376986	4.0733726468587	1.69675402741044	3	4	apical ectoplasmic specialization	4161.375	0.561780457440906
GO:1990584	0.208154423376986	4.0733726468587	1.69675402741044	3	4	cardiac Troponin complex	4161.375	0.561780457440906
GO:0036457	0.208154423376986	4.0733726468587	1.69675402741044	3	4	keratohyalin granule	4161.375	0.561780457440906
GO:0071065	0.208154423376986	4.0733726468587	1.69675402741044	3	4	alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex	4161.375	0.561780457440906
GO:0036409	0.208154423376986	4.0733726468587	1.69675402741044	3	4	histone H3-K14 acetyltransferase complex	4161.375	0.561780457440906
GO:0097635	0.208154423376986	4.0733726468587	1.69675402741044	3	4	extrinsic component of autophagosome membrane	4161.375	0.561780457440906
GO:0098999	0.208154423376986	4.0733726468587	1.69675402741044	3	4	extrinsic component of postsynaptic endosome membrane	4161.375	0.561780457440906
GO:0005745	0.208154423376986	4.0733726468587	1.69675402741044	3	4	m-AAA complex	4161.375	0.561780457440906
GO:0071008	0.208154423376986	4.0733726468587	1.69675402741044	3	4	U2-type post-mRNA release spliceosomal complex	4161.375	0.561780457440906
GO:0035354	0.208154423376986	4.0733726468587	1.69675402741044	3	4	Toll-like receptor 1-Toll-like receptor 2 protein complex	4161.375	0.561780457440906
GO:0070701	0.208154423376986	4.0733726468587	1.69675402741044	3	4	mucus layer	4161.375	0.561780457440906
GO:0034665	0.208154423376986	4.0733726468587	1.69675402741044	3	4	integrin alpha1-beta1 complex	4161.375	0.561780457440906
GO:0005854	0.208154423376986	4.0733726468587	1.69675402741044	3	4	nascent polypeptide-associated complex	4161.375	0.561780457440906
GO:0034680	0.208154423376986	4.0733726468587	1.69675402741044	3	4	integrin alpha10-beta1 complex	4161.375	0.561780457440906
GO:0090443	0.208154423376986	4.0733726468587	1.69675402741044	3	4	FAR/SIN/STRIPAK complex	4161.375	0.561780457440906
GO:0005582	0.208154423376986	4.0733726468587	1.69675402741044	3	4	collagen type XV trimer	4161.375	0.561780457440906
GO:0031905	0.208154423376986	4.0733726468587	1.69675402741044	3	4	early endosome lumen	4161.375	0.561780457440906
GO:1990462	0.208154423376986	4.0733726468587	1.69675402741044	3	4	omegasome	4161.375	0.561780457440906
GO:0097454	0.208154423376986	4.0733726468587	1.69675402741044	3	4	Schwann cell microvillus	4161.375	0.561780457440906
GO:0070033	0.208154423376986	4.0733726468587	1.69675402741044	3	4	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex	4161.375	0.561780457440906
GO:0045179	0.209441845808514	2.0368689733409	4.24188506852609	6	10	apical cortex	1331.64	0.561780457440906
GO:0030314	0.209441845808514	2.0368689733409	4.24188506852609	6	10	junctional membrane complex	1331.64	0.561780457440906
GO:0098888	0.209441845808514	2.0368689733409	4.24188506852609	6	10	extrinsic component of presynaptic membrane	1331.64	0.561780457440906
GO:0098871	0.209441845808514	2.0368689733409	4.24188506852609	6	10	postsynaptic actin cytoskeleton	1331.64	0.561780457440906
GO:0120044	0.209441845808514	2.0368689733409	4.24188506852609	6	10	stereocilium base	1331.64	0.561780457440906
GO:0044194	0.209441845808514	2.0368689733409	4.24188506852609	6	10	cytolytic granule	1331.64	0.561780457440906
GO:0060171	0.209441845808514	2.0368689733409	4.24188506852609	6	10	stereocilium membrane	1331.64	0.561780457440906
GO:1990696	0.209441845808514	2.0368689733409	4.24188506852609	6	10	USH2 complex	1331.64	0.561780457440906
GO:0097651	0.209441845808514	2.0368689733409	4.24188506852609	6	10	phosphatidylinositol 3-kinase complex, class I	1331.64	0.561780457440906
GO:0090724	0.213306391034593	2.26312008469449	3.39350805482087	5	8	central region of growth cone	1733.90625	0.561780457440906
