GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:1990907	0.354059449597827	2.38196721311475	0.432323232323232	1	21	beta-catenin-TCF complex	0.00226757369614512	0.923425321248386
GO:0071682	0.354059449597827	2.38196721311475	0.432323232323232	1	21	endocytic vesicle lumen	0.00226757369614512	0.923425321248386
GO:0060205	0.359632338177401	1.17002063983488	8.60529100529101	10	418	cytoplasmic vesicle lumen	5.72331219523363e-05	0.933753918406796
GO:1902554	0.367519131832468	1.40207612456747	2.16161616161616	3	105	serine/threonine protein kinase complex	0.000272108843537415	0.947141320169915
GO:0098948	0.368060098511625	1.31535458685751	3.06743626743627	4	149	intrinsic component of postsynaptic specialization membrane	0.000180172064321427	0.947141320169915
GO:0031983	0.373373437814323	1.15556611096308	8.70822510822511	10	423	vesicle lumen	5.58880896892063e-05	0.949178931333334
GO:0030139	0.37612858632277	1.15271710237385	8.72881192881193	10	424	endocytic vesicle	5.562477750089e-05	0.949178931333334
GO:0031082	0.380408378720421	2.16521183734298	0.473496873496873	1	23	BLOC complex	0.00189035916824197	0.949178931333334
GO:0045095	0.380408378720421	2.16521183734298	0.473496873496873	1	23	keratin filament	0.00189035916824197	0.949178931333334
GO:0034361	0.380408378720421	2.16521183734298	0.473496873496873	1	23	very-low-density lipoprotein particle	0.00189035916824197	0.949178931333334
GO:0034385	0.380408378720421	2.16521183734298	0.473496873496873	1	23	triglyceride-rich plasma lipoprotein particle	0.00189035916824197	0.949178931333334
GO:0016363	0.382070614468181	1.28850076491586	3.12919672919673	4	152	nuclear matrix	0.000173130193905817	0.949178931333334
GO:0045211	0.387225240567244	1.1251133444159	10.7257335257335	12	521	postsynaptic membrane	4.42085020317491e-05	0.949178931333334
GO:0030120	0.388036604704583	1.51270586481854	1.33814333814334	2	65	vesicle coat	0.000473372781065089	0.949178931333334
GO:0030027	0.388681626319491	1.16341463414634	6.91717171717172	8	336	lamellipodium	7.08616780045351e-05	0.949178931333334
GO:0031091	0.38988002527277	1.3489012208657	2.24396344396344	3	109	platelet alpha granule	0.000252503997979968	0.949178931333334
GO:0042629	0.393177927230445	2.07097036961613	0.494083694083694	1	24	mast cell granule	0.00173611111111111	0.949178931333334
GO:0031307	0.393177927230445	2.07097036961613	0.494083694083694	1	24	integral component of mitochondrial outer membrane	0.00173611111111111	0.949178931333334
GO:0031143	0.393177927230445	2.07097036961613	0.494083694083694	1	24	pseudopodium	0.00173611111111111	0.949178931333334
GO:0005635	0.397977090817411	1.10431588613407	12.7432419432419	14	619	nuclear envelope	3.65381654187143e-05	0.949178931333334
GO:0090741	0.405684902437291	1.98458235753318	0.514670514670515	1	25	pigment granule membrane	0.0016	0.949178931333334
GO:0033162	0.405684902437291	1.98458235753318	0.514670514670515	1	25	melanosome membrane	0.0016	0.949178931333334
GO:0045009	0.405684902437291	1.98458235753318	0.514670514670515	1	25	chitosome	0.0016	0.949178931333334
GO:0031306	0.405684902437291	1.98458235753318	0.514670514670515	1	25	intrinsic component of mitochondrial outer membrane	0.0016	0.949178931333334
GO:0042827	0.417934691108461	1.90510538641686	0.535257335257335	1	26	platelet dense granule	0.0014792899408284	0.949178931333334
GO:0099243	0.417934691108461	1.90510538641686	0.535257335257335	1	26	extrinsic component of synaptic membrane	0.0014792899408284	0.949178931333334
GO:0060077	0.417934691108461	1.90510538641686	0.535257335257335	1	26	inhibitory synapse	0.0014792899408284	0.949178931333334
GO:0034364	0.417934691108461	1.90510538641686	0.535257335257335	1	26	high-density lipoprotein particle	0.0014792899408284	0.949178931333334
GO:0043197	0.419062143148291	1.14282692870855	6.15545935545936	7	299	dendritic spine	7.82989004597264e-05	0.949178931333334
GO:0005737	0.420390116757285	1.02736837197079	287.515536315536	290	13966	cytoplasm	1.48680469040327e-06	0.949178931333334
GO:0030658	0.422420543010754	1.13886974779697	6.17604617604618	7	300	transport vesicle membrane	7.77777777777778e-05	0.949178931333334
GO:0016328	0.423029304355763	1.27626050420168	2.36748436748437	3	115	lateral plasma membrane	0.000226843100189036	0.949178931333334
GO:0034705	0.423830312069734	1.21409686335777	3.31447811447811	4	161	potassium channel complex	0.000154315034142201	0.949178931333334
GO:0031201	0.424070920933493	1.40113228389948	1.44107744107744	2	70	SNARE complex	0.000408163265306122	0.949178931333334
GO:0031300	0.425483962713053	1.09731796153036	10.0669552669553	11	489	intrinsic component of organelle membrane	4.60018149807001e-05	0.949178931333334
GO:0048475	0.428497163104425	1.26490369599167	2.38807118807119	3	116	coated membrane	0.00022294887039239	0.949178931333334
GO:0030117	0.428497163104425	1.26490369599167	2.38807118807119	3	116	membrane coat	0.00022294887039239	0.949178931333334
GO:0005739	0.429081277983699	1.04149568854062	38.5797017797018	40	1874	mitochondrion	1.13899237900199e-05	0.949178931333334
GO:0044309	0.429131493334584	1.1310358710093	6.21721981721982	7	302	neuron spine	7.67510196921188e-05	0.949178931333334
GO:0005883	0.429932569754463	1.83174202846334	0.555844155844156	1	27	neurofilament	0.00137174211248285	0.949178931333334
GO:0101031	0.429932569754463	1.83174202846334	0.555844155844156	1	27	chaperone complex	0.00137174211248285	0.949178931333334
GO:0042581	0.430955613471899	1.16801093960043	4.3026455026455	5	209	specific granule	0.000114466243904673	0.949178931333334
GO:0045334	0.431146906633276	1.3807579778186	1.46166426166426	2	71	clathrin-coated endocytic vesicle	0.000396746677246578	0.949178931333334
GO:0005882	0.433946573215688	1.25374613003096	2.40865800865801	3	117	intermediate filament	0.000219154065307911	0.951723734438953
GO:0098533	0.441683706880364	1.76381299332119	0.576430976430976	1	28	ATPase dependent transmembrane transport complex	0.00127551020408163	0.954177609621315
GO:0031092	0.441683706880364	1.76381299332119	0.576430976430976	1	28	platelet alpha granule membrane	0.00127551020408163	0.954177609621315
GO:0098798	0.443023822887584	1.13007886405785	5.33198653198653	6	259	mitochondrial protein complex	8.94441048881203e-05	0.954177609621315
GO:0150034	0.443538012537087	1.07221411597949	12.166810966811	13	591	distal axon	3.72193162525302e-05	0.954177609621315
GO:0031301	0.445286698108244	1.0857102374906	9.24348244348244	10	449	integral component of organelle membrane	4.9602928556902e-05	0.954177609621315
GO:0030660	0.45017664795712	1.22141779788839	2.47041847041847	3	120	Golgi-associated vesicle membrane	0.000208333333333333	0.954177609621315
GO:0031093	0.452091693200787	1.32303077725613	1.52342472342472	2	74	platelet alpha granule lumen	0.000365230094959825	0.954177609621315
GO:0090665	0.453193165191471	1.70073603211777	0.597017797017797	1	29	glycoprotein complex	0.00118906064209275	0.954177609621315
GO:0016010	0.453193165191471	1.70073603211777	0.597017797017797	1	29	dystrophin-associated glycoprotein complex	0.00118906064209275	0.954177609621315
GO:0099059	0.453193165191471	1.70073603211777	0.597017797017797	1	29	integral component of presynaptic active zone membrane	0.00118906064209275	0.954177609621315
GO:0098799	0.453193165191471	1.70073603211777	0.597017797017797	1	29	outer mitochondrial membrane protein complex	0.00118906064209275	0.954177609621315
GO:0031672	0.458975486887215	1.3048427551611	1.54401154401154	2	75	A band	0.000355555555555556	0.957140686917252
GO:0030173	0.465808827890792	1.28714630123081	1.56459836459836	2	76	integral component of Golgi membrane	0.000346260387811634	0.957140686917252
GO:0000151	0.46654916011527	1.07967084850938	7.43184223184223	8	361	ubiquitin ligase complex	6.13868831577413e-05	0.957140686917252
GO:0005798	0.46703926292457	1.1181589140834	4.48792688792689	5	218	Golgi-associated vesicle	0.00010520999915832	0.957140686917252
GO:0005871	0.472590873202063	1.26992175273865	1.58518518518519	2	77	kinesin complex	0.000337325012649688	0.957140686917252
GO:0071437	0.475506780112124	1.5871975019516	0.638191438191438	1	31	invadopodium	0.00104058272632674	0.957140686917252
GO:0035371	0.475506780112124	1.5871975019516	0.638191438191438	1	31	microtubule plus-end	0.00104058272632674	0.957140686917252
GO:0001518	0.475506780112124	1.5871975019516	0.638191438191438	1	31	voltage-gated sodium channel complex	0.00104058272632674	0.957140686917252
GO:0097449	0.475506780112124	1.5871975019516	0.638191438191438	1	31	astrocyte projection	0.00104058272632674	0.957140686917252
GO:0005811	0.47679142422765	1.17107039537126	2.57335257335257	3	125	lipid droplet	0.000192	0.957140686917252
GO:0030666	0.478917892473458	1.10246475790211	4.54968734968735	5	221	endocytic vesicle membrane	0.000102373006285703	0.957140686917252
GO:0046658	0.479320835696181	1.2531504818384	1.60577200577201	2	78	anchored component of plasma membrane	0.000328731097961867	0.957140686917252
GO:0035577	0.479320835696181	1.2531504818384	1.60577200577201	2	78	azurophil granule membrane	0.000328731097961867	0.957140686917252
GO:0098858	0.481935382843005	1.06432561851556	7.53477633477633	8	366	actin-based cell projection	5.97211024515513e-05	0.957140686917252
GO:0034708	0.482043332483725	1.16149210903874	2.59393939393939	3	126	methyltransferase complex	0.00018896447467876	0.957140686917252
GO:0110165	0.485095354178079	1.13010645375915	421.247522847523	422	20462	cellular anatomical entity	1.00789731973926e-06	0.957140686917252
GO:0043209	0.485997982198957	1.23681482836412	1.62635882635883	2	79	myelin sheath	0.000320461464508893	0.957140686917252
GO:0030684	0.485997982198957	1.23681482836412	1.62635882635883	2	79	preribosome	0.000320461464508893	0.957140686917252
GO:0031965	0.487257069015332	1.05313927509632	8.56411736411736	9	416	nuclear membrane	5.20062869822485e-05	0.957140686917252
GO:0055037	0.489785682042009	1.07415458076471	5.5996151996152	6	272	recycling endosome	8.1098615916955e-05	0.957140686917252
GO:0042579	0.491640366850565	1.10739359368144	3.62328042328042	4	176	microbody	0.000129132231404959	0.957140686917252
GO:0005777	0.491640366850565	1.10739359368144	3.62328042328042	4	176	peroxisome	0.000129132231404959	0.957140686917252
GO:0031228	0.492621631608534	1.22089803779945	1.64694564694565	2	80	intrinsic component of Golgi membrane	0.0003125	0.957140686917252
GO:0099699	0.495442525718985	1.05816838215888	6.62895622895623	7	322	integral component of synaptic membrane	6.75128274372131e-05	0.959039930673897
GO:0030131	0.496911881178185	1.48785128805621	0.679365079365079	1	33	clathrin adaptor complex	0.000918273645546373	0.959039930673897
GO:0030133	0.49992682866634	1.0313801721744	11.6521404521405	12	566	transport vesicle	3.74583276105333e-05	0.961653268431265
GO:0120111	0.502795090441313	1.12468735525706	2.67628667628668	3	130	neuron projection cytoplasm	0.000177514792899408	0.963968070746756
GO:0005657	0.505705964210148	1.19025821596244	1.68811928811929	2	82	replication fork	0.000297441998810232	0.964323264373624
GO:0034703	0.506311351242801	1.04064532916992	7.6994708994709	8	374	cation channel complex	5.71935142554834e-05	0.964323264373624
GO:0030662	0.510136213919093	1.06266886187099	4.71438191438191	5	229	coated vesicle membrane	9.53452451326252e-05	0.968422517571
GO:0034399	0.513521471839039	1.07584479266603	3.72621452621453	4	181	nuclear periphery	0.000122096395103935	0.969404800517878
GO:0008021	0.514904645821921	1.03807874738236	6.75247715247715	7	328	synaptic vesicle	6.50654372397383e-05	0.969404800517878
GO:0008091	0.517445376041769	1.40019286403086	0.720538720538721	1	35	spectrin	0.000816326530612245	0.969404800517878
GO:0098945	0.517445376041769	1.40019286403086	0.720538720538721	1	35	intrinsic component of presynaptic active zone membrane	0.000816326530612245	0.969404800517878
GO:1990777	0.527396394064131	1.36012044161927	0.741125541125541	1	36	lipoprotein particle	0.000771604938271605	0.969404800517878
GO:0005922	0.527396394064131	1.36012044161927	0.741125541125541	1	36	connexin complex	0.000771604938271605	0.969404800517878
GO:0043194	0.527396394064131	1.36012044161927	0.741125541125541	1	36	axon initial segment	0.000771604938271605	0.969404800517878
GO:0034358	0.527396394064131	1.36012044161927	0.741125541125541	1	36	plasma lipoprotein particle	0.000771604938271605	0.969404800517878
GO:0097440	0.527396394064131	1.36012044161927	0.741125541125541	1	36	apical dendrite	0.000771604938271605	0.969404800517878
GO:0042788	0.527396394064131	1.36012044161927	0.741125541125541	1	36	polysomal ribosome	0.000771604938271605	0.969404800517878
GO:0044306	0.530918571289176	1.02190227766201	6.85541125541126	7	333	neuron projection terminus	6.31261892523154e-05	0.970250683253077
GO:0005844	0.531208059743049	1.13335568969372	1.77046657046657	2	86	polysome	0.000270416441319632	0.970250683253077
GO:0030135	0.533293270520166	1.0152126984127	7.88475228475228	8	383	coated vesicle	5.45371500248826e-05	0.970996237833887
GO:0005720	0.546688425653026	1.28647382745743	0.782299182299182	1	38	nuclear heterochromatin	0.000692520775623269	0.991802483500229
GO:0030315	0.549738241580683	1.09411256812908	1.83222703222703	2	89	T-tubule	0.000252493372048984	0.991802483500229
GO:0099240	0.549859407950904	1.00313367484189	6.97893217893218	7	339	intrinsic component of synaptic membrane	6.09114087068508e-05	0.991802483500229
GO:0005887	0.554185090462141	0.988101840847265	50.5200577200577	50	2454	integral component of plasma membrane	8.30272947249771e-06	0.992488752776137
GO:0010494	0.555799676653903	1.08162612035851	1.85281385281385	2	90	cytoplasmic stress granule	0.000246913580246914	0.992488752776137
GO:0097546	0.556037758431578	1.25255762356711	0.802886002886003	1	39	ciliary base	0.000657462195923734	0.992488752776137
GO:0031226	0.559230119151502	0.986311263680239	52.6199134199134	52	2556	intrinsic component of plasma membrane	7.95942408056407e-06	0.992488752776137
GO:0045335	0.560052895075448	1.01234443998394	3.95266955266955	4	192	phagocytic vesicle	0.000108506944444444	0.992488752776137
GO:0030055	0.560524736023829	0.984778320898722	14.2049062049062	14	690	cell-substrate junction	2.94055870615417e-05	0.992488752776137
GO:0032994	0.565194706983035	1.22038071218399	0.823472823472823	1	40	protein-lipid complex	0.000625	0.994673967608442
GO:0005719	0.565194706983035	1.22038071218399	0.823472823472823	1	40	nuclear euchromatin	0.000625	0.994673967608442
GO:0099055	0.570109593128154	0.991036249014972	5.04377104377104	5	245	integral component of postsynaptic membrane	8.3298625572678e-05	0.995649576985775
GO:0070382	0.571536140963639	0.98207666813809	7.12303992303992	7	346	exocytic vesicle	5.84717163954693e-05	0.995649576985775
GO:0043679	0.572280312833518	0.984082366399739	6.09369889369889	6	296	axon terminus	6.84806428049671e-05	0.995649576985775
GO:0098796	0.572945949260545	0.97869877135814	32.6301106301106	32	1585	membrane protein complex	1.27377125854571e-05	0.995649576985775
GO:1990351	0.57434707895207	0.975723898493146	11.2609908609909	11	547	transporter complex	3.67636000254003e-05	0.995649576985775
GO:0000407	0.582947169189327	1.16073570571771	0.864646464646465	1	42	phagophore assembly site	0.000566893424036281	0.998296832996279
GO:0005912	0.585395025165117	0.970500048360576	6.17604617604618	6	300	adherens junction	6.66666666666667e-05	0.998296832996279
GO:0000139	0.586946180043656	0.968472249913429	19.5780663780664	19	951	Golgi membrane	2.10083801322643e-05	0.998296832996279
GO:0005759	0.589327533484034	0.964168211419199	10.3551707551708	10	503	mitochondrial matrix	3.95242856973467e-05	0.998296832996279
GO:0090543	0.591550341137803	1.13304338128694	0.885233285233285	1	43	Flemming body	0.000540832882639265	0.998296832996279
GO:0042383	0.591604308349759	0.966576332429991	5.16729196729197	5	251	sarcolemma	7.93638196219108e-05	0.998296832996279
GO:0048786	0.595012547208407	0.9774053182917	3.06743626743627	3	149	presynaptic active zone	0.00013512904824107	0.998296832996279
GO:0016605	0.599548863083443	0.970708283313325	3.08802308802309	3	150	PML body	0.000133333333333333	0.998296832996279
GO:0098936	0.605601043296388	0.950921985815603	5.24963924963925	5	255	intrinsic component of postsynaptic membrane	7.68935024990388e-05	0.998296832996279
GO:0097060	0.605847745966865	0.954088952654232	14.6372294372294	14	711	synaptic membrane	2.7694200636571e-05	0.998296832996279
GO:0032420	0.607725185234102	0.980833454334253	2.03809523809524	2	99	stereocilium	0.000204060810121416	0.998296832996279
GO:0030140	0.60822912778745	1.08143495848414	0.926406926406926	1	45	trans-Golgi network transport vesicle	0.000493827160493827	0.998296832996279
GO:0005640	0.60822912778745	1.08143495848414	0.926406926406926	1	45	nuclear outer membrane	0.000493827160493827	0.998296832996279
GO:0048471	0.610924892144477	0.955142620428453	20.8750360750361	20	1014	perinuclear region of cytoplasm	1.94515442580986e-05	0.998296832996279
GO:0030054	0.611714454995829	0.969791053268845	70.7569023569024	69	3437	cell junction	5.84103793043053e-06	0.998296832996279
GO:0072686	0.612956976654971	0.951152941176471	3.14978354978355	3	153	mitotic spindle	0.000128155837498398	0.998296832996279
GO:0043596	0.616311939708731	1.05735102784283	0.946993746993747	1	46	nuclear replication fork	0.000472589792060492	0.998296832996279
GO:0030670	0.618619321127419	0.960923791909707	2.07926887926888	2	101	phagocytic vesicle membrane	0.000196059209881384	0.998296832996279
GO:0016324	0.622747929477275	0.94040365575019	12.7226551226551	12	618	apical plasma membrane	3.14198636377918e-05	0.998296832996279
GO:0044305	0.631981844244082	1.0122577108974	0.988167388167388	1	48	calyx of Held	0.000434027777777778	0.998296832996279
GO:1902562	0.631981844244082	1.0122577108974	0.988167388167388	1	48	H4 histone acetyltransferase complex	0.000434027777777778	0.998296832996279
GO:0001772	0.631981844244082	1.0122577108974	0.988167388167388	1	48	immunological synapse	0.000434027777777778	0.998296832996279
GO:0031904	0.631981844244082	1.0122577108974	0.988167388167388	1	48	endosome lumen	0.000434027777777778	0.998296832996279
GO:1990752	0.631981844244082	1.0122577108974	0.988167388167388	1	48	microtubule end	0.000434027777777778	0.998296832996279
GO:0005938	0.633533935129678	0.929362634481596	10.7257335257335	10	521	cell cortex	3.68404183597909e-05	0.998296832996279
GO:0099503	0.63730581212264	0.944460371911856	26.3511303511304	25	1280	secretory vesicle	1.52587890625e-05	0.998296832996279
GO:0005881	0.639706667622852	0.923424039381923	2.16161616161616	2	105	cytoplasmic microtubule	0.00018140589569161	0.998296832996279
GO:0005925	0.644701351447243	0.926401099895076	13.9784511784512	13	679	focal adhesion	2.81970583961079e-05	0.998296832996279
GO:0031430	0.647013220595576	0.970845481049563	1.02934102934103	1	50	M band	4e-04	0.998296832996279
GO:0099056	0.651345000477874	0.896914539400666	3.33506493506493	3	162	integral component of presynaptic membrane	0.000114311842706904	0.998296832996279
GO:0098794	0.653345620316537	0.932128757971455	22.4190476190476	21	1089	postsynapse	1.77077562502055e-05	0.998296832996279
GO:0000307	0.654297615078946	0.951381733021077	1.04992784992785	1	51	cyclin-dependent protein kinase holoenzyme complex	0.000384467512495194	0.998296832996279
GO:0032421	0.654913296025885	0.89715652404996	2.22337662337662	2	108	stereocilium bundle	0.000171467764060357	0.998296832996279
GO:0005795	0.655438496387225	0.891264705882353	3.35565175565176	3	163	Golgi stack	0.000112913545861719	0.998296832996279
GO:0030665	0.655438496387225	0.891264705882353	3.35565175565176	3	163	clathrin-coated vesicle membrane	0.000112913545861719	0.998296832996279
GO:0045111	0.659497452796586	0.885685056631348	3.37623857623858	3	164	intermediate filament cytoskeleton	0.000111540749553837	0.998296832996279
GO:0030119	0.661432029503278	0.932681269229003	1.07051467051467	1	52	AP-type membrane coat adaptor complex	0.000369822485207101	0.998296832996279
GO:0033270	0.661432029503278	0.932681269229003	1.07051467051467	1	52	paranode region of axon	0.000369822485207101	0.998296832996279
GO:0000791	0.661432029503278	0.932681269229003	1.07051467051467	1	52	euchromatin	0.000369822485207101	0.998296832996279
GO:0031902	0.663521852200725	0.880174291938998	3.3968253968254	3	165	late endosome membrane	0.000110192837465565	0.998296832996279
GO:0000315	0.668419544758972	0.914700054044316	1.09110149110149	1	53	organellar large ribosomal subunit	0.000355998576005696	0.998296832996279
GO:0005762	0.668419544758972	0.914700054044316	1.09110149110149	1	53	mitochondrial large ribosomal subunit	0.000355998576005696	0.998296832996279
GO:0032281	0.668419544758972	0.914700054044316	1.09110149110149	1	53	AMPA glutamate receptor complex	0.000355998576005696	0.998296832996279
GO:0044304	0.675387668657714	0.864042780748663	3.45858585858586	3	168	main axon	0.000106292517006803	0.998296832996279
GO:0009898	0.676905444307808	0.867709141035582	4.59086099086099	4	223	cytoplasmic side of plasma membrane	8.04359629190211e-05	0.998296832996279
GO:0099513	0.677220716390115	0.910453501789065	17.4782106782107	16	849	polymeric cytoskeletal fiber	2.21975274729086e-05	0.998296832996279
GO:1902495	0.677338341249425	0.895188227859529	11.1168831168831	10	540	transmembrane transporter complex	3.42935528120713e-05	0.998296832996279
GO:0009897	0.68060547400369	0.885026085026085	8.9964405964406	8	437	external side of plasma membrane	4.18916159167195e-05	0.998296832996279
GO:0005801	0.681965886906492	0.880735536473241	1.13227513227513	1	55	cis-Golgi network	0.000330578512396694	0.998296832996279
GO:0000781	0.683125506408389	0.853610426206411	3.4997594997595	3	170	chromosome, telomeric region	0.000103806228373702	0.998296832996279
GO:0005905	0.6837850034378	0.848843058350101	2.34689754689755	2	114	clathrin-coated pit	0.00015389350569406	0.998296832996279
GO:0032154	0.6837850034378	0.848843058350101	2.34689754689755	2	114	cleavage furrow	0.00015389350569406	0.998296832996279
GO:0032838	0.686528885120981	0.863399957016978	5.76430976430976	5	280	plasma membrane bounded cell projection cytoplasm	6.37755102040816e-05	0.998296832996279
GO:0032991	0.68738686634462	0.954100445009536	132.167388167388	128	6420	protein-containing complex	3.1055599227492e-06	0.998296832996279
GO:0035579	0.688400148554297	0.841289625659562	2.36748436748437	2	115	specific granule membrane	0.000151228733459357	0.998296832996279
GO:0019866	0.692311250885407	0.887102562847681	12.3315055315055	11	599	organelle inner membrane	3.06576626040619e-05	0.998296832996279
GO:0098889	0.694473794791455	0.83842214532872	3.56151996151996	3	173	intrinsic component of presynaptic membrane	0.000100237228106519	0.998296832996279
GO:0008023	0.694960048858027	0.849197055871529	1.17344877344877	1	57	transcription elongation factor complex	0.000307787011388119	0.998296832996279
GO:0030118	0.701257116291045	0.834257775586507	1.19403559403559	1	58	clathrin coat	0.000297265160523187	0.998296832996279
GO:0031519	0.701257116291045	0.834257775586507	1.19403559403559	1	58	PcG protein complex	0.000297265160523187	0.998296832996279
GO:0097542	0.701257116291045	0.834257775586507	1.19403559403559	1	58	ciliary tip	0.000297265160523187	0.998296832996279
GO:0097386	0.701257116291045	0.834257775586507	1.19403559403559	1	58	glial cell projection	0.000297265160523187	0.998296832996279
GO:0005770	0.703988418129913	0.852569742032523	6.999518999519	6	340	late endosome	5.19031141868512e-05	0.998296832996279
GO:0048787	0.707424488190883	0.819833642897521	1.21462241462241	1	59	presynaptic active zone membrane	0.000287273771904625	0.998296832996279
GO:1990234	0.707603955037899	0.893403112518937	18.8987012987013	17	918	transferase complex	2.01726781247478e-05	0.998296832996279
GO:0034704	0.710650787886429	0.805442826450227	2.47041847041847	2	120	calcium channel complex	0.000138888888888889	0.998296832996279
GO:0098793	0.711626085984899	0.893143120110446	20.0103896103896	18	972	presynapse	1.90519737844841e-05	0.998296832996279
GO:0031941	0.713464829662799	0.805898463859008	1.23520923520924	1	60	filamentous actin	0.000277777777777778	0.998296832996279
GO:0043204	0.715891828778221	0.822143265539492	4.83790283790284	4	235	perikaryon	7.24309642372114e-05	0.998296832996279
GO:0005790	0.719380751172897	0.792427790788446	1.25579605579606	1	61	smooth endoplasmic reticulum	0.000268744961031981	0.998296832996279
GO:0042175	0.720403225119518	0.902243554620437	28.574506974507	26	1388	nuclear outer membrane-endoplasmic reticulum membrane network	1.34956689284024e-05	0.998296832996279
GO:0005741	0.725080065361676	0.811482019029189	4.8996632996633	4	238	mitochondrial outer membrane	7.06164818868724e-05	0.998296832996279
GO:0016327	0.725174809665733	0.779398779130034	1.27638287638288	1	62	apicolateral plasma membrane	0.000260145681581686	0.998296832996279
GO:0005874	0.726011335876529	0.856961160092406	11.59037999038	10	563	microtubule	3.15488265413968e-05	0.998296832996279
GO:0061695	0.729353505951651	0.818129942121138	6.07311207311207	5	295	transferase complex, transferring phosphorus-containing groups	5.7454754380925e-05	0.998296832996279
GO:0005884	0.73008174033025	0.791450980392157	3.76738816738817	3	183	actin filament	8.95816536773269e-05	0.998296832996279
GO:0045177	0.731335044046507	0.865785504888753	14.9048581048581	13	724	apical part of cell	2.48008302554867e-05	0.998296832996279
GO:0030425	0.731930344691093	0.880545816833556	20.2780182780183	18	985	dendrite	1.85523976397227e-05	0.998296832996279
GO:0097447	0.731930344691093	0.880545816833556	20.2780182780183	18	985	dendritic tree	1.85523976397227e-05	0.998296832996279
GO:0034702	0.73252906937092	0.846317763382203	10.561038961039	9	513	ion channel complex	3.41985568209022e-05	0.998296832996279
GO:0005783	0.732920588123686	0.914594361123364	47.5761423761424	44	2311	endoplasmic reticulum	8.23858801086969e-06	0.998296832996279
GO:0005789	0.736479721724633	0.892007076833117	27.771620971621	25	1349	endoplasmic reticulum membrane	1.37377658326377e-05	0.998296832996279
GO:0005819	0.738101872933375	0.835242290748899	9.51111111111111	8	462	spindle	3.74805569610764e-05	0.998296832996279
GO:0030141	0.745479079761747	0.874589030170721	21.5338143338143	19	1046	secretory granule	1.73656175396393e-05	0.998296832996279
GO:0030863	0.749836597248553	0.765692599620493	3.89090909090909	3	189	cortical cytoskeleton	8.39842109683379e-05	0.998296832996279
GO:0030659	0.754051436106592	0.869239308208106	21.6573352573353	19	1052	cytoplasmic vesicle membrane	1.71680955341266e-05	0.998296832996279
GO:0005856	0.755319560119283	0.912356192669884	59.4547378547379	55	2888	cytoskeleton	6.59429408921049e-06	0.998296832996279
GO:0072562	0.758663603897247	0.730660888407367	2.71746031746032	2	132	blood microparticle	0.000114784205693297	0.998296832996279
GO:0042734	0.760457524944937	0.785151785574499	6.32015392015392	5	307	presynaptic membrane	5.30509607528992e-05	0.998296832996279
GO:0042582	0.762352697049207	0.749424148606811	3.97325637325637	3	193	azurophil granule	8.05390748744933e-05	0.998296832996279
GO:0005766	0.762352697049207	0.749424148606811	3.97325637325637	3	193	primary lysosome	8.05390748744933e-05	0.998296832996279
GO:0005776	0.765961293679474	0.719519135012093	2.75863395863396	2	134	autophagosome	0.000111383381599465	0.998296832996279
GO:0005815	0.767023415824272	0.858157564421255	20.772101972102	18	1009	microtubule organizing center	1.7680322096179e-05	0.998296832996279
GO:0098862	0.767714661526675	0.762029249071759	5.20846560846561	4	253	cluster of actin-based cell projections	6.24912121732881e-05	0.998296832996279
GO:0005768	0.768753844873177	0.869780785058563	26.165848965849	23	1271	endosome	1.42375982781172e-05	0.998296832996279
GO:0005902	0.769537829121272	0.714073917187334	2.77922077922078	2	135	microvillus	0.000109739368998628	0.998296832996279
GO:0000784	0.77306674022517	0.708709971270408	2.7998075998076	2	136	nuclear chromosome, telomeric region	0.000108131487889273	0.998296832996279
GO:0031252	0.775461786070077	0.828621560920831	14.3490139490139	12	697	cell leading edge	2.47010656451404e-05	0.998296832996279
GO:0015630	0.776039355752243	0.878522506878707	33.7417989417989	30	1639	microtubule cytoskeleton	1.11676899372785e-05	0.998296832996279
GO:0098562	0.780725627663592	0.746842965384044	5.31139971139971	4	258	cytoplasmic side of membrane	6.00925425154738e-05	0.998296832996279
GO:0005891	0.781547383769379	0.659966172261254	1.5028379028379	1	73	voltage-gated calcium channel complex	0.000187652467629949	0.998296832996279
GO:0005876	0.781547383769379	0.659966172261254	1.5028379028379	1	73	spindle microtubule	0.000187652467629949	0.998296832996279
GO:0005829	0.782993339040767	0.924425961615738	131.920346320346	125	6408	cytosol	3.04414269927883e-06	0.998296832996279
GO:1902494	0.78320031902677	0.872969964848223	32.815392015392	29	1594	catalytic complex	1.14135662435513e-05	0.998296832996279
GO:0031966	0.783329163246976	0.832309421809012	16.6547378547379	14	809	mitochondrial membrane	2.13909953077324e-05	0.998296832996279
GO:0098590	0.785760405668368	0.884251259214149	42.3882635882636	38	2059	plasma membrane region	8.96336131710462e-06	0.998296832996279
GO:0031234	0.786714962541812	0.688031571068926	2.88215488215488	2	140	extrinsic component of cytoplasmic side of plasma membrane	0.000102040816326531	0.998296832996279
GO:0031967	0.789118878634527	0.864057708635946	29.7273689273689	26	1444	organelle envelope	1.24692106414162e-05	0.998296832996279
GO:0031975	0.789118878634527	0.864057708635946	29.7273689273689	26	1444	envelope	1.24692106414162e-05	0.998296832996279
