GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0042245	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	RNA repair	5548.5	0.184822032288742
GO:1903699	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	tarsal gland development	5548.5	0.184822032288742
GO:0003420	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	regulation of growth plate cartilage chondrocyte proliferation	5548.5	0.184822032288742
GO:1900170	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	negative regulation of glucocorticoid mediated signaling pathway	5548.5	0.184822032288742
GO:0042668	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	auditory receptor cell fate determination	5548.5	0.184822032288742
GO:0034970	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	histone H3-R2 methylation	5548.5	0.184822032288742
GO:2000761	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	positive regulation of N-terminal peptidyl-lysine acetylation	5548.5	0.184822032288742
GO:2000759	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	regulation of N-terminal peptidyl-lysine acetylation	5548.5	0.184822032288742
GO:0052403	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	negative regulation by host of symbiont catalytic activity	5548.5	0.184822032288742
GO:2000670	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	positive regulation of dendritic cell apoptotic process	5548.5	0.184822032288742
GO:2000982	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	positive regulation of inner ear receptor cell differentiation	5548.5	0.184822032288742
GO:1904806	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	regulation of protein oxidation	5548.5	0.184822032288742
GO:1904808	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	positive regulation of protein oxidation	5548.5	0.184822032288742
GO:0018964	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	propylene metabolic process	5548.5	0.184822032288742
GO:0043630	0.0401496307603072	48.4254278728606	0.0405599248157491	1	2	ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process	5548.5	0.184822032288742
GO:1901652	0.0406222997317014	1.4959494389106	17.2176880842855	25	849	response to peptide	0.769768632396459	0.185272747747996
GO:0070341	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	fat cell proliferation	173.390625	0.185272747747996
GO:0070344	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	regulation of fat cell proliferation	173.390625	0.185272747747996
GO:0070561	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	vitamin D receptor signaling pathway	173.390625	0.185272747747996
GO:0035844	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	cloaca development	173.390625	0.185272747747996
GO:1901213	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	regulation of transcription from RNA polymerase II promoter involved in heart development	173.390625	0.185272747747996
GO:1901844	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	regulation of cell communication by electrical coupling involved in cardiac conduction	173.390625	0.185272747747996
GO:0021780	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	glial cell fate specification	173.390625	0.185272747747996
GO:0021778	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	oligodendrocyte cell fate specification	173.390625	0.185272747747996
GO:0021779	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	oligodendrocyte cell fate commitment	173.390625	0.185272747747996
GO:0021593	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	rhombomere morphogenesis	173.390625	0.185272747747996
GO:0060693	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	regulation of branching involved in salivary gland morphogenesis	173.390625	0.185272747747996
GO:0009996	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	negative regulation of cell fate specification	173.390625	0.185272747747996
GO:2000291	0.0408150408773603	6.93032212885154	0.324479398525993	2	16	regulation of myoblast proliferation	173.390625	0.185272747747996
GO:0090183	0.0408444853358509	2.76641414141414	1.88603650393233	5	93	regulation of kidney development	12.8303850156087	0.185272747747996
GO:0033866	0.0408444853358509	2.76641414141414	1.88603650393233	5	93	nucleoside bisphosphate biosynthetic process	12.8303850156087	0.185272747747996
GO:0034030	0.0408444853358509	2.76641414141414	1.88603650393233	5	93	ribonucleoside bisphosphate biosynthetic process	12.8303850156087	0.185272747747996
GO:0034033	0.0408444853358509	2.76641414141414	1.88603650393233	5	93	purine nucleoside bisphosphate biosynthetic process	12.8303850156087	0.185272747747996
GO:0048333	0.0408873585722431	3.24252873563218	1.29791759410397	4	64	mesodermal cell differentiation	21.673828125	0.185272747747996
GO:1903053	0.0408873585722431	3.24252873563218	1.29791759410397	4	64	regulation of extracellular matrix organization	21.673828125	0.185272747747996
GO:0045912	0.0408873585722431	3.24252873563218	1.29791759410397	4	64	negative regulation of carbohydrate metabolic process	21.673828125	0.185272747747996
GO:0060113	0.0412830753844835	2.27624483043838	3.18395409803631	7	157	inner ear receptor cell differentiation	6.30281147308207	0.186475854695933
GO:0061339	0.0413981917183867	4.16398736398736	0.770638571499233	3	38	establishment or maintenance of monopolar cell polarity	46.1094182825485	0.186475854695933
GO:0090189	0.0413981917183867	4.16398736398736	0.770638571499233	3	38	regulation of branching involved in ureteric bud morphogenesis	46.1094182825485	0.186475854695933
GO:0060390	0.0413981917183867	4.16398736398736	0.770638571499233	3	38	regulation of SMAD protein signal transduction	46.1094182825485	0.186475854695933
GO:0010894	0.0413981917183867	4.16398736398736	0.770638571499233	3	38	negative regulation of steroid biosynthetic process	46.1094182825485	0.186475854695933
GO:0060872	0.0413981917183867	4.16398736398736	0.770638571499233	3	38	semicircular canal development	46.1094182825485	0.186475854695933
GO:0000083	0.0413981917183867	4.16398736398736	0.770638571499233	3	38	regulation of transcription involved in G1/S transition of mitotic cell cycle	46.1094182825485	0.186475854695933
GO:0072111	0.0413981917183867	4.16398736398736	0.770638571499233	3	38	cell proliferation involved in kidney development	46.1094182825485	0.186475854695933
GO:0002521	0.0414630064244019	1.55152967877904	13.9323341742098	21	687	leukocyte differentiation	0.987509772887626	0.186629564816275
GO:0051272	0.0415699187556761	1.49217005754536	17.2582480091013	25	851	positive regulation of cellular component movement	0.766154700145402	0.186972393456558
GO:0030218	0.0418663056936303	1.93998015873016	5.31335015086314	10	262	erythrocyte differentiation	3.2332031932871	0.188166300756072
GO:0034637	0.0421394559733146	2.45710957650387	2.53499530098432	6	125	cellular carbohydrate biosynthetic process	8.522496	0.189114414593156
GO:0051965	0.0421394559733146	2.45710957650387	2.53499530098432	6	125	positive regulation of synapse assembly	8.522496	0.189114414593156
GO:0097720	0.0428984908097444	3.18921101510135	1.31819755651185	4	65	calcineurin-mediated signaling	21.0120710059172	0.192095524752618
GO:0060428	0.0428984908097444	3.18921101510135	1.31819755651185	4	65	lung epithelium development	21.0120710059172	0.192095524752618
GO:0009954	0.0428984908097444	3.18921101510135	1.31819755651185	4	65	proximal/distal pattern formation	21.0120710059172	0.192095524752618
GO:0032092	0.0435247169376632	2.4365099009901	2.55527526339219	6	126	positive regulation of protein binding	8.38775510204082	0.19468118905245
GO:1902533	0.0435399469020444	1.37052538678577	29.4059454914181	39	1450	positive regulation of intracellular signal transduction	0.41168418549346	0.19468118905245
GO:0043393	0.0440586357845988	1.85538847117794	6.10426868477024	11	301	regulation of protein binding	2.69460601980111	0.196739380902692
GO:0097479	0.0440973156011132	2.70466392318244	1.92659642874808	5	95	synaptic vesicle localization	12.2958448753463	0.196739380902692
GO:0120192	0.0440973156011132	2.70466392318244	1.92659642874808	5	95	tight junction assembly	12.2958448753463	0.196739380902692
GO:0021783	0.0441955645664726	4.0481162981163	0.790918533907108	3	39	preganglionic parasympathetic fiber development	43.7751479289941	0.196744676521757
GO:1903579	0.0441955645664726	4.0481162981163	0.790918533907108	3	39	negative regulation of ATP metabolic process	43.7751479289941	0.196744676521757
GO:0000038	0.0441955645664726	4.0481162981163	0.790918533907108	3	39	very long-chain fatty acid metabolic process	43.7751479289941	0.196744676521757
GO:0044237	0.0445554432034066	1.20410781357456	261.205915813424	278	12880	cellular metabolic process	0.0371919245013695	0.198201646027736
GO:0048925	0.0449382135068876	2.41625071598069	2.57555522580007	6	127	lateral line system development	8.25618451236902	0.199002085035173
GO:0090049	0.0449644572995113	3.13761322103925	1.33847751891972	4	66	regulation of cell migration involved in sprouting angiogenesis	20.3801652892562	0.199002085035173
GO:2001222	0.0449644572995113	3.13761322103925	1.33847751891972	4	66	regulation of neuron migration	20.3801652892562	0.199002085035173
GO:0090184	0.0449644572995113	3.13761322103925	1.33847751891972	4	66	positive regulation of kidney development	20.3801652892562	0.199002085035173
GO:0005978	0.0449644572995113	3.13761322103925	1.33847751891972	4	66	glycogen biosynthetic process	20.3801652892562	0.199002085035173
GO:0060323	0.0449644572995113	3.13761322103925	1.33847751891972	4	66	head morphogenesis	20.3801652892562	0.199002085035173
GO:0009250	0.0449644572995113	3.13761322103925	1.33847751891972	4	66	glucan biosynthetic process	20.3801652892562	0.199002085035173
GO:0060538	0.0455300760521839	1.79056869714426	6.89518721867735	12	340	skeletal muscle organ development	2.30387543252595	0.199851895014857
GO:0045834	0.0456040039856838	1.98907708105302	4.66439135381115	9	230	positive regulation of lipid metabolic process	3.7759168241966	0.199851895014857
GO:0099545	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	trans-synaptic signaling by trans-synaptic complex	153.59169550173	0.199851895014857
GO:0048340	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	paraxial mesoderm morphogenesis	153.59169550173	0.199851895014857
GO:0062042	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	regulation of cardiac epithelial to mesenchymal transition	153.59169550173	0.199851895014857
GO:0050932	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	regulation of pigment cell differentiation	153.59169550173	0.199851895014857
GO:0001967	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	suckling behavior	153.59169550173	0.199851895014857
GO:0033700	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	phospholipid efflux	153.59169550173	0.199851895014857
GO:0034375	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	high-density lipoprotein particle remodeling	153.59169550173	0.199851895014857
GO:0060211	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	regulation of nuclear-transcribed mRNA poly(A) tail shortening	153.59169550173	0.199851895014857
GO:0002903	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	negative regulation of B cell apoptotic process	153.59169550173	0.199851895014857
GO:0010944	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	negative regulation of transcription by competitive promoter binding	153.59169550173	0.199851895014857
GO:0060638	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	mesenchymal-epithelial cell signaling	153.59169550173	0.199851895014857
GO:0014816	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	skeletal muscle satellite cell differentiation	153.59169550173	0.199851895014857
GO:0038180	0.0456494461726092	6.46797385620915	0.344759360933868	2	17	nerve growth factor signaling pathway	153.59169550173	0.199851895014857
GO:0048008	0.045780307203169	2.67480667480667	1.94687639115596	5	96	platelet-derived growth factor receptor signaling pathway	12.041015625	0.200136626960798
GO:0045670	0.045780307203169	2.67480667480667	1.94687639115596	5	96	regulation of osteoclast differentiation	12.041015625	0.200136626960798
GO:0035383	0.0463800505963955	2.39632364875832	2.59583518820794	6	128	thioester metabolic process	8.127685546875	0.202467399624322
GO:0006637	0.0463800505963955	2.39632364875832	2.59583518820794	6	128	acyl-CoA metabolic process	8.127685546875	0.202467399624322
GO:1903421	0.0470846724316091	3.93850853310313	0.811198496314982	3	40	regulation of synaptic vesicle recycling	41.61375	0.204517912740615
GO:0010614	0.0470846724316091	3.93850853310313	0.811198496314982	3	40	negative regulation of cardiac muscle hypertrophy	41.61375	0.204517912740615
GO:0045939	0.0470846724316091	3.93850853310313	0.811198496314982	3	40	negative regulation of steroid metabolic process	41.61375	0.204517912740615
GO:0072215	0.0470846724316091	3.93850853310313	0.811198496314982	3	40	regulation of metanephros development	41.61375	0.204517912740615
GO:0031063	0.0470846724316091	3.93850853310313	0.811198496314982	3	40	regulation of histone deacetylation	41.61375	0.204517912740615
GO:1905314	0.0470851961580103	3.08765345218547	1.3587574813276	4	67	semi-lunar valve development	19.7763421697483	0.204517912740615
GO:0007019	0.0470851961580103	3.08765345218547	1.3587574813276	4	67	microtubule depolymerization	19.7763421697483	0.204517912740615
GO:0043434	0.0474622002132502	1.5432918729622	13.3239353019736	20	657	response to peptide hormone	1.02833552261212	0.205590273477867
GO:0030183	0.0474870017972798	2.20225726406788	3.28535391007568	7	162	B cell differentiation	5.91975308641975	0.205590273477867
GO:0002367	0.0475011238671934	2.64559849704777	1.96715635356383	5	97	cytokine production involved in immune response	11.7940269954299	0.205590273477867
GO:0010812	0.0475011238671934	2.64559849704777	1.96715635356383	5	97	negative regulation of cell-substrate adhesion	11.7940269954299	0.205590273477867
GO:0014910	0.0475011238671934	2.64559849704777	1.96715635356383	5	97	regulation of smooth muscle cell migration	11.7940269954299	0.205590273477867
GO:0050848	0.0478503241707342	2.37672059888916	2.61611515061582	6	129	regulation of calcium-mediated signaling	8.00216333153056	0.206660384433405
GO:0032635	0.0478503241707342	2.37672059888916	2.61611515061582	6	129	interleukin-6 production	8.00216333153056	0.206660384433405
GO:0001938	0.0478503241707342	2.37672059888916	2.61611515061582	6	129	positive regulation of endothelial cell proliferation	8.00216333153056	0.206660384433405
GO:1901292	0.0492598256091772	2.6170184521439	1.98743631597171	5	98	nucleoside phosphate catabolic process	11.5545605997501	0.212298920146594
GO:0030857	0.0492606111374517	3.03925492610837	1.37903744373547	4	68	negative regulation of epithelial cell differentiation	19.1989619377163	0.212298920146594
GO:0003171	0.0492606111374517	3.03925492610837	1.37903744373547	4	68	atrioventricular valve development	19.1989619377163	0.212298920146594
GO:0014068	0.0493491212337414	2.35743372724369	2.63639511302369	6	130	positive regulation of phosphatidylinositol 3-kinase signaling	7.87952662721894	0.212387406754612
GO:0014066	0.0493509958467797	2.05467399842891	4.01543255675916	8	198	regulation of phosphatidylinositol 3-kinase signaling	4.52892561983471	0.212387406754612
GO:0044087	0.0499353626341945	1.35397994397611	29.7304248899441	39	1466	regulation of cellular component biogenesis	0.4027469387983	0.214698298060002
GO:0048843	0.0500644937755441	3.83466959782749	0.831478458722857	3	41	negative regulation of axon extension involved in axon guidance	39.6085663295657	0.214698298060002
GO:0033688	0.0500644937755441	3.83466959782749	0.831478458722857	3	41	regulation of osteoblast proliferation	39.6085663295657	0.214698298060002
GO:2000108	0.0500644937755441	3.83466959782749	0.831478458722857	3	41	positive regulation of leukocyte apoptotic process	39.6085663295657	0.214698298060002
GO:0007379	0.0500644937755441	3.83466959782749	0.831478458722857	3	41	segment specification	39.6085663295657	0.214698298060002
GO:0071774	0.050425951051444	1.81100900399146	6.24622842162537	11	308	response to fibroblast growth factor	2.57351576994434	0.214933668653211
GO:1990399	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	epithelium regeneration	137	0.214933668653211
GO:0048318	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	axial mesoderm development	137	0.214933668653211
GO:0090193	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	positive regulation of glomerulus development	137	0.214933668653211
GO:0090179	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	planar cell polarity pathway involved in neural tube closure	137	0.214933668653211
GO:0032926	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	negative regulation of activin receptor signaling pathway	137	0.214933668653211
GO:0033629	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	negative regulation of cell adhesion mediated by integrin	137	0.214933668653211
GO:1902950	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	regulation of dendritic spine maintenance	137	0.214933668653211
GO:1902947	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	regulation of tau-protein kinase activity	137	0.214933668653211
GO:0021861	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	forebrain radial glial cell differentiation	137	0.214933668653211
GO:0071803	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	positive regulation of podosome assembly	137	0.214933668653211
GO:0060502	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	epithelial cell proliferation involved in lung morphogenesis	137	0.214933668653211
GO:0003348	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	cardiac endothelial cell differentiation	137	0.214933668653211
GO:0060956	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	endocardial cell differentiation	137	0.214933668653211
GO:2000977	0.0506822535465592	6.06341911764706	0.365039323341742	2	18	regulation of forebrain neuron differentiation	137	0.214933668653211
GO:0043410	0.0506849006493511	1.47147678072513	16.7715289113123	24	827	positive regulation of MAPK cascade	0.778817684291791	0.214933668653211
GO:0048066	0.050876519824612	2.33845544554455	2.65667507543157	6	131	developmental pigmentation	7.75968766388905	0.21559590038569
GO:0003401	0.0510564561478254	2.58904649330181	2.00771627837958	5	99	axis elongation	11.3223140495868	0.216207736653848
GO:0043030	0.0514905724028396	2.99234558544903	1.39931740614334	4	69	regulation of macrophage activation	18.6465028355388	0.217894342923916
GO:0043087	0.0516395940322967	1.54493064141868	12.6344165801059	19	623	regulation of GTPase activity	1.08645836822294	0.218372998129622
GO:0001101	0.0517759787835046	2.03306384742952	4.05599248157491	8	200	response to acid chemical	4.4388	0.218797586506248
GO:0022604	0.0519655790133833	1.45535906174204	17.6638472572587	25	871	regulation of cell morphogenesis	0.731373600952229	0.2194463097086
GO:0042440	0.0528910430341585	2.56166341780377	2.02799624078746	5	100	pigment metabolic process	11.097	0.223199467516112
GO:0061217	0.0531339334933076	3.73615573615574	0.851758421130732	3	42	regulation of mesonephros development	37.7448979591837	0.223913686467639
GO:0048486	0.0531339334933076	3.73615573615574	0.851758421130732	3	42	parasympathetic nervous system development	37.7448979591837	0.223913686467639
GO:0019748	0.0537749173229978	2.94685773996119	1.41959736855122	4	70	secondary metabolic process	18.1175510204082	0.226301226464463
GO:0072523	0.0537749173229978	2.94685773996119	1.41959736855122	4	70	purine-containing compound catabolic process	18.1175510204082	0.226301226464463
GO:0009880	0.05401738894039	2.3013954938801	2.69723500024732	6	133	embryonic pattern specification	7.52806829102832	0.227164413655955
GO:0001570	0.0542561507434193	2.13289392059553	3.38675372211505	7	167	vasculogenesis	5.57058338412994	0.227938857046418
GO:1990845	0.0542765112651231	2.01189926655383	4.09655240639066	8	202	adaptive thermogenesis	4.35133810410744	0.227938857046418
GO:0008361	0.0543998010389836	1.73670125776813	7.0979868427561	12	350	regulation of cell size	2.17410612244898	0.228298957983478
GO:0042632	0.0547635977921265	2.53485082304527	2.04827620319533	5	101	cholesterol homeostasis	10.8783452602686	0.228567360706023
GO:0042552	0.0555485592483278	1.91036539087065	4.84691101548202	9	239	myelination	3.49689256140474	0.228567360706023
GO:0061026	0.055903470768382	5.70645905420992	0.385319285749617	2	19	cardiac muscle tissue regeneration	122.958448753463	0.228567360706023
GO:0035067	0.055903470768382	5.70645905420992	0.385319285749617	2	19	negative regulation of histone acetylation	122.958448753463	0.228567360706023
GO:0061450	0.055903470768382	5.70645905420992	0.385319285749617	2	19	trophoblast cell migration	122.958448753463	0.228567360706023
GO:0070242	0.055903470768382	5.70645905420992	0.385319285749617	2	19	thymocyte apoptotic process	122.958448753463	0.228567360706023
GO:1901163	0.055903470768382	5.70645905420992	0.385319285749617	2	19	regulation of trophoblast cell migration	122.958448753463	0.228567360706023
GO:0090030	0.055903470768382	5.70645905420992	0.385319285749617	2	19	regulation of steroid hormone biosynthetic process	122.958448753463	0.228567360706023
GO:1990535	0.055903470768382	5.70645905420992	0.385319285749617	2	19	neuron projection maintenance	122.958448753463	0.228567360706023
GO:0090178	0.055903470768382	5.70645905420992	0.385319285749617	2	19	regulation of establishment of planar polarity involved in neural tube closure	122.958448753463	0.228567360706023
GO:0090128	0.055903470768382	5.70645905420992	0.385319285749617	2	19	regulation of synapse maturation	122.958448753463	0.228567360706023
GO:0033690	0.055903470768382	5.70645905420992	0.385319285749617	2	19	positive regulation of osteoblast proliferation	122.958448753463	0.228567360706023
GO:0010452	0.055903470768382	5.70645905420992	0.385319285749617	2	19	histone H3-K36 methylation	122.958448753463	0.228567360706023
GO:0002679	0.055903470768382	5.70645905420992	0.385319285749617	2	19	respiratory burst involved in defense response	122.958448753463	0.228567360706023
GO:0060439	0.055903470768382	5.70645905420992	0.385319285749617	2	19	trachea morphogenesis	122.958448753463	0.228567360706023
GO:0045820	0.055903470768382	5.70645905420992	0.385319285749617	2	19	negative regulation of glycolytic process	122.958448753463	0.228567360706023
GO:0098915	0.055903470768382	5.70645905420992	0.385319285749617	2	19	membrane repolarization during ventricular cardiac muscle cell action potential	122.958448753463	0.228567360706023
GO:0042118	0.055903470768382	5.70645905420992	0.385319285749617	2	19	endothelial cell activation	122.958448753463	0.228567360706023
GO:0003183	0.055903470768382	5.70645905420992	0.385319285749617	2	19	mitral valve morphogenesis	122.958448753463	0.228567360706023
GO:0072124	0.055903470768382	5.70645905420992	0.385319285749617	2	19	regulation of glomerular mesangial cell proliferation	122.958448753463	0.228567360706023
GO:2000542	0.055903470768382	5.70645905420992	0.385319285749617	2	19	negative regulation of gastrulation	122.958448753463	0.228567360706023
GO:0043517	0.055903470768382	5.70645905420992	0.385319285749617	2	19	positive regulation of DNA damage response, signal transduction by p53 class mediator	122.958448753463	0.228567360706023
GO:0031115	0.055903470768382	5.70645905420992	0.385319285749617	2	19	negative regulation of microtubule polymerization	122.958448753463	0.228567360706023
GO:1902373	0.0561134512736981	2.90272774060731	1.43987733095909	4	71	negative regulation of mRNA catabolic process	17.6107915096211	0.228567360706023
GO:0001759	0.0562918278456143	3.64256756756757	0.872038383538606	3	43	organ induction	36.0097349918875	0.228567360706023
GO:0010922	0.0562918278456143	3.64256756756757	0.872038383538606	3	43	positive regulation of phosphatase activity	36.0097349918875	0.228567360706023
GO:0042634	0.0562918278456143	3.64256756756757	0.872038383538606	3	43	regulation of hair cycle	36.0097349918875	0.228567360706023
GO:0007026	0.0562918278456143	3.64256756756757	0.872038383538606	3	43	negative regulation of microtubule depolymerization	36.0097349918875	0.228567360706023
GO:0016126	0.0566741160697579	2.5085910652921	2.06855616560321	5	102	sterol biosynthetic process	10.6660899653979	0.228567360706023
GO:0021695	0.0566741160697579	2.5085910652921	2.06855616560321	5	102	cerebellar cortex development	10.6660899653979	0.228567360706023
GO:0018022	0.0571241919896333	2.10634745580982	3.4273136469308	7	169	peptidyl-lysine methylation	5.43951542312944	0.228567360706023
GO:0061371	0.0579352784611511	1.89370324189526	4.88747094029777	9	241	determination of heart left/right asymmetry	3.43909367951654	0.228567360706023
GO:0034101	0.0580046978977109	1.82266791044776	5.63782954938913	10	278	erythrocyte homeostasis	2.87174576885254	0.228567360706023
GO:0046847	0.0586225778003762	2.48286722096246	2.08883612801108	5	103	filopodium assembly	10.4599868036573	0.228567360706023
GO:0002028	0.0589446402520188	2.2479436405179	2.75807488747094	6	136	regulation of sodium ion transport	7.1996107266436	0.228567360706023
GO:0014812	0.0589446402520188	2.2479436405179	2.75807488747094	6	136	muscle cell migration	7.1996107266436	0.228567360706023
GO:0030099	0.059114246102226	1.48453699765124	14.5204530840382	21	716	myeloid cell differentiation	0.909135950813021	0.228567360706023
GO:0071900	0.059114246102226	1.48453699765124	14.5204530840382	21	716	regulation of protein serine/threonine kinase activity	0.909135950813021	0.228567360706023
GO:0008366	0.0591530731945322	1.88547943446106	4.90775090270564	9	242	axon ensheathment	3.41073014138379	0.228567360706023
GO:1902904	0.0591530731945322	1.88547943446106	4.90775090270564	9	242	negative regulation of supramolecular fiber organization	3.41073014138379	0.228567360706023
GO:0051147	0.0591530731945322	1.88547943446106	4.90775090270564	9	242	regulation of muscle cell differentiation	3.41073014138379	0.228567360706023
GO:0007272	0.0591530731945322	1.88547943446106	4.90775090270564	9	242	ensheathment of neurons	3.41073014138379	0.228567360706023
GO:0033598	0.0595369491916937	3.55354467549589	0.892318345946481	3	44	mammary gland epithelial cell proliferation	34.3915289256198	0.228567360706023
GO:0014741	0.0595369491916937	3.55354467549589	0.892318345946481	3	44	negative regulation of muscle hypertrophy	34.3915289256198	0.228567360706023
GO:0043516	0.0595369491916937	3.55354467549589	0.892318345946481	3	44	regulation of DNA damage response, signal transduction by p53 class mediator	34.3915289256198	0.228567360706023
GO:0061040	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	female gonad morphogenesis	2466	0.228567360706023
GO:0099156	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	cell-cell signaling via exosome	2466	0.228567360706023
GO:0061346	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	planar cell polarity pathway involved in heart morphogenesis	2466	0.228567360706023
GO:0035332	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	positive regulation of hippo signaling	2466	0.228567360706023
GO:0061150	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	renal system segmentation	2466	0.228567360706023
GO:0061151	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	BMP signaling pathway involved in renal system segmentation	2466	0.228567360706023
GO:0061155	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	pulmonary artery endothelial tube morphogenesis	2466	0.228567360706023
GO:0061149	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	BMP signaling pathway involved in ureter morphogenesis	2466	0.228567360706023
GO:0032020	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	ISG15-protein conjugation	2466	0.228567360706023
GO:0044868	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	modulation by host of viral molecular function	2466	0.228567360706023
GO:0061586	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	positive regulation of transcription by transcription factor localization	2466	0.228567360706023
GO:0035553	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	oxidative single-stranded RNA demethylation	2466	0.228567360706023
GO:0048390	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	intermediate mesoderm morphogenesis	2466	0.228567360706023
GO:0048391	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	intermediate mesoderm formation	2466	0.228567360706023
GO:0048392	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	intermediate mesodermal cell differentiation	2466	0.228567360706023
GO:0090081	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	regulation of heart induction by regulation of canonical Wnt signaling pathway	2466	0.228567360706023
GO:0090082	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	positive regulation of heart induction by negative regulation of canonical Wnt signaling pathway	2466	0.228567360706023
GO:0090031	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	positive regulation of steroid hormone biosynthetic process	2466	0.228567360706023
GO:0035921	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	desmosome disassembly	2466	0.228567360706023
GO:0032805	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	positive regulation of low-density lipoprotein particle receptor catabolic process	2466	0.228567360706023
GO:1990546	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	mitochondrial tricarboxylic acid transmembrane transport	2466	0.228567360706023
GO:1905041	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	regulation of epithelium regeneration	2466	0.228567360706023
GO:0048618	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	post-embryonic foregut morphogenesis	2466	0.228567360706023
GO:0086092	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	regulation of the force of heart contraction by cardiac conduction	2466	0.228567360706023
GO:1901964	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	positive regulation of cell proliferation involved in outflow tract morphogenesis	2466	0.228567360706023
GO:1905304	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	regulation of cardiac myofibril assembly	2466	0.228567360706023
GO:1905305	0.0596172860355123	24.2114914425428	0.0608398872236237	1	3	negative regulation of cardiac myofibril assembly	2466	0.228567360706023
