GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	enrichment	padj
GO:0043914	0.0326978580753601	Inf	1.7011113277442	4	4	NADPH:sulfur oxidoreductase activity	5548.5	0.239395032337458
GO:0031762	0.0326978580753601	Inf	1.7011113277442	4	4	follicle-stimulating hormone receptor binding	5548.5	0.239395032337458
GO:0031691	0.0326978580753601	Inf	1.7011113277442	4	4	alpha-1A adrenergic receptor binding	5548.5	0.239395032337458
GO:0004062	0.0326978580753601	Inf	1.7011113277442	4	4	aryl sulfotransferase activity	5548.5	0.239395032337458
GO:0033040	0.0326978580753601	Inf	1.7011113277442	4	4	sour taste receptor activity	5548.5	0.239395032337458
GO:0070052	0.0326978580753601	Inf	1.7011113277442	4	4	collagen V binding	5548.5	0.239395032337458
GO:1990890	0.0326978580753601	Inf	1.7011113277442	4	4	netrin receptor binding	5548.5	0.239395032337458
GO:0001882	0.0332763361900854	1.18044923231296	225.822528758042	247	531	nucleoside binding	19.4421143349612	0.243087712034477
GO:0015370	0.0334921321607482	1.42427046518292	50.6080620003899	61	119	solute:sodium symporter activity	95.602994138832	0.244120429971676
GO:0008138	0.0339277981901	1.64349820010849	26.3672255800351	34	62	protein tyrosine/serine/threonine phosphatase activity	196.304890738814	0.244698351441847
GO:0005165	0.0339444359469636	2.70515321932744	7.6550009748489	12	18	neurotrophin receptor binding	822	0.244698351441847
GO:0004029	0.0339444359469636	2.70515321932744	7.6550009748489	12	18	aldehyde dehydrogenase (NAD+) activity	822	0.244698351441847
GO:0004030	0.0339444359469636	2.70515321932744	7.6550009748489	12	18	aldehyde dehydrogenase [NAD(P)+] activity	822	0.244698351441847
GO:0070411	0.0339444359469636	2.70515321932744	7.6550009748489	12	18	I-SMAD binding	822	0.244698351441847
GO:0008227	0.0350456892441968	1.46680310542296	42.527783193605	52	100	G protein-coupled amine receptor activity	115.4088	0.252083027896854
GO:0099528	0.0352576078654553	1.66570804095249	24.6661142522909	32	58	G protein-coupled neurotransmitter receptor activity	211.120095124851	0.252933132524576
GO:0051219	0.0353844536087248	1.42668598133922	48.9069506726457	59	115	phosphoprotein binding	99.0129300567108	0.252933132524576
GO:0004999	0.0358760796661727	4.73290892406515	3.82750048742445	7	9	vasoactive intestinal polypeptide receptor activity	1918	0.252933132524576
GO:0051021	0.0358760796661727	4.73290892406515	3.82750048742445	7	9	GDP-dissociation inhibitor binding	1918	0.252933132524576
GO:0098639	0.0358760796661727	4.73290892406515	3.82750048742445	7	9	collagen binding involved in cell-matrix adhesion	1918	0.252933132524576
GO:0031014	0.0358760796661727	4.73290892406515	3.82750048742445	7	9	troponin T binding	1918	0.252933132524576
GO:0051393	0.0359101135386689	1.67815044858523	23.8155585884188	31	56	alpha-actinin binding	219.392219387755	0.252933132524576
GO:0005344	0.0360121258807857	2.51200314836678	8.505556638721	13	20	oxygen carrier activity	721.305	0.252933132524576
GO:0048407	0.0360121258807857	2.51200314836678	8.505556638721	13	20	platelet-derived growth factor binding	721.305	0.252933132524576
GO:0008569	0.0360121258807857	2.51200314836678	8.505556638721	13	20	ATP-dependent microtubule motor activity, minus-end-directed	721.305	0.252933132524576
GO:0016208	0.0360121258807857	2.51200314836678	8.505556638721	13	20	AMP binding	721.305	0.252933132524576
GO:0032550	0.0363553504383159	1.17940736614317	218.59280561513	239	514	purine ribonucleoside binding	20.0773895138458	0.254798182559137
GO:0070491	0.0369708503728092	1.47162009773211	40.8266718658608	50	96	repressing transcription factor binding	120.41015625	0.258559465293847
GO:0008083	0.0370751529277911	1.31250362025023	80.3775102359134	93	189	growth factor activity	57.7823129251701	0.258737237453521
GO:0032794	0.0376013560830119	2.36715072896338	9.3561123025931	14	22	GTPase activating protein binding	641.97520661157	0.260195037874006
GO:0015174	0.0376013560830119	2.36715072896338	9.3561123025931	14	22	basic amino acid transmembrane transporter activity	641.97520661157	0.260195037874006
GO:0035497	0.0376013560830119	2.36715072896338	9.3561123025931	14	22	cAMP response element binding	641.97520661157	0.260195037874006
GO:0035804	0.0376013560830119	2.36715072896338	9.3561123025931	14	22	structural constituent of egg coat	641.97520661157	0.260195037874006
GO:0004930	0.0378164777854623	1.14032175395196	341.072821212712	366	802	G protein-coupled receptor activity	12.6289699690922	0.261132730813298
GO:0009881	0.0383449150727473	1.73980882304635	20.4133359329304	27	48	photoreceptor activity	260.0859375	0.264225465207167
GO:0030295	0.0384354995233764	1.4306627170769	46.3552836810294	56	109	protein kinase activator activity	104.609376315125	0.264294420202672
GO:0005161	0.0387949674382333	2.25449674703406	10.2066679664652	15	24	platelet-derived growth factor receptor binding	577.96875	0.265652386633414
GO:0015368	0.0387949674382333	2.25449674703406	10.2066679664652	15	24	calcium:cation antiporter activity	577.96875	0.265652386633414
GO:0005080	0.0392102428951629	1.55261001476345	31.0452817313316	39	73	protein kinase C binding	162.425595796585	0.267936659783613
GO:0030371	0.039661094055517	2.16438167413021	11.0572236303373	16	26	translation repressor activity	525.301775147929	0.269892922203518
GO:0032190	0.039661094055517	2.16438167413021	11.0572236303373	16	26	acrosin binding	525.301775147929	0.269892922203518
GO:0030291	0.0398221079162995	1.80408382178294	17.8616689413141	24	42	protein serine/threonine kinase inhibitor activity	301.959183673469	0.270427565145885
GO:0046965	0.0402556358796538	2.09065853760388	11.9077792942094	17	28	retinoid X receptor binding	481.247448979592	0.272244300381989
GO:0050780	0.0402556358796538	2.09065853760388	11.9077792942094	17	28	dopamine receptor binding	481.247448979592	0.272244300381989
GO:0003774	0.0405228992890772	1.30006905673186	82.5038993955937	95	194	motor activity	56.0216282282921	0.273487879975665
GO:0004683	0.0406245099951503	2.02922935569082	12.7583349580815	18	30	calmodulin-dependent protein kinase activity	443.88	0.273610662801012
GO:0005112	0.0407239586051182	1.89411764705882	15.3100019496978	21	36	Notch binding	359.625	0.273718410296696
GO:0019209	0.0415308160184673	1.40076009312136	50.1827841684539	60	118	kinase activator activity	95.6363114047687	0.278570708671928
GO:0004957	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	prostaglandin E receptor activity	1467.37190082645	0.281813389976122
GO:0022849	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	glutamate-gated calcium ion channel activity	1467.37190082645	0.281813389976122
GO:0015189	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	L-lysine transmembrane transporter activity	1467.37190082645	0.281813389976122
GO:0050656	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	3-phosphoadenosine 5-phosphosulfate binding	1467.37190082645	0.281813389976122
GO:0031730	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	CCR5 chemokine receptor binding	1467.37190082645	0.281813389976122
GO:1901474	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	azole transmembrane transporter activity	1467.37190082645	0.281813389976122
GO:0004322	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	ferroxidase activity	1467.37190082645	0.281813389976122
GO:0001517	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	N-acetylglucosamine 6-O-sulfotransferase activity	1467.37190082645	0.281813389976122
GO:0032050	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	clathrin heavy chain binding	1467.37190082645	0.281813389976122
GO:0098634	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	cell-matrix adhesion mediator activity	1467.37190082645	0.281813389976122
GO:0016724	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	oxidoreductase activity, oxidizing metal ions, oxygen as acceptor	1467.37190082645	0.281813389976122
GO:0097109	0.0430452769445235	3.60613360865741	4.67805615129655	8	11	neuroligin family protein binding	1467.37190082645	0.281813389976122
GO:0046982	0.0464332921959359	1.18895055297002	174.789188925717	192	411	protein heterodimerization activity	25.2262773722628	0.303388841439581
GO:0032549	0.0469337199705451	1.16637602008895	219.868639110938	239	517	ribonucleoside binding	19.8450590933409	0.306048909549479
GO:0005525	0.047058553157004	1.16781647877054	216.041138623513	235	508	GTP binding	20.2104516709033	0.306254076101137
GO:0005125	0.0471634883368031	1.32094196131516	68.044453109768	79	160	cytokine activity	68.489296875	0.306329191573691
GO:0019208	0.0483038624131102	1.37656009541397	51.458617664262	61	121	phosphatase regulator activity	92.4686838330715	0.309122506748603
GO:0005154	0.0483391313672535	1.62382978723404	23.3902807564827	30	55	epidermal growth factor receptor binding	220.105785123967	0.309122506748603
GO:0015386	0.0483475140128151	3.04276617714548	5.52861181516865	9	13	potassium:proton antiporter activity	1181.92899408284	0.309122506748603
GO:0022850	0.0483475140128151	3.04276617714548	5.52861181516865	9	13	serotonin-gated cation-selective channel activity	1181.92899408284	0.309122506748603
GO:1902282	0.0483475140128151	3.04276617714548	5.52861181516865	9	13	voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	1181.92899408284	0.309122506748603
GO:0004385	0.0483475140128151	3.04276617714548	5.52861181516865	9	13	guanylate kinase activity	1181.92899408284	0.309122506748603
GO:0032052	0.0483475140128151	3.04276617714548	5.52861181516865	9	13	bile acid binding	1181.92899408284	0.309122506748603
GO:0043121	0.0483475140128151	3.04276617714548	5.52861181516865	9	13	neurotrophin binding	1181.92899408284	0.309122506748603
GO:0004722	0.0493590058514422	1.44594743237864	38.7002827061805	47	91	protein serine/threonine phosphatase activity	125.965221591595	0.314975757184301
GO:0061980	0.0504436842454012	1.64726467397553	21.6891694287385	28	51	regulatory RNA binding	238.920415224914	0.321272396747409
GO:0015385	0.0522289858229929	2.7047619047619	6.37916747904075	10	15	sodium:proton antiporter activity	986.4	0.324152550325697
GO:0004972	0.0522289858229929	2.7047619047619	6.37916747904075	10	15	NMDA glutamate receptor activity	986.4	0.324152550325697
GO:0015166	0.0522289858229929	2.7047619047619	6.37916747904075	10	15	polyol transmembrane transporter activity	986.4	0.324152550325697
GO:0015250	0.0522289858229929	2.7047619047619	6.37916747904075	10	15	water channel activity	986.4	0.324152550325697
GO:0003680	0.0522289858229929	2.7047619047619	6.37916747904075	10	15	AT DNA binding	986.4	0.324152550325697
GO:0015562	0.0522289858229929	2.7047619047619	6.37916747904075	10	15	efflux transmembrane transporter activity	986.4	0.324152550325697
GO:0005223	0.0522289858229929	2.7047619047619	6.37916747904075	10	15	intracellular cGMP-activated cation channel activity	986.4	0.324152550325697
GO:0030911	0.0522289858229929	2.7047619047619	6.37916747904075	10	15	TPR domain binding	986.4	0.324152550325697
GO:0051721	0.0525178891980284	1.67517886566053	19.9880581009943	26	47	protein phosphatase 2A binding	261.224083295609	0.324152550325697
GO:0019888	0.0536235492308381	1.40895380517898	42.527783193605	51	100	protein phosphatase regulator activity	113.1894	0.324152550325697
GO:0004995	0.053860713392532	6.76032110091743	2.5516669916163	5	6	tachykinin receptor activity	3082.5	0.324152550325697
GO:0003873	0.053860713392532	6.76032110091743	2.5516669916163	5	6	6-phosphofructo-2-kinase activity	3082.5	0.324152550325697
GO:0015111	0.053860713392532	6.76032110091743	2.5516669916163	5	6	iodide transmembrane transporter activity	3082.5	0.324152550325697
GO:0031731	0.053860713392532	6.76032110091743	2.5516669916163	5	6	CCR6 chemokine receptor binding	3082.5	0.324152550325697
GO:0031894	0.053860713392532	6.76032110091743	2.5516669916163	5	6	V1A vasopressin receptor binding	3082.5	0.324152550325697
GO:0031852	0.053860713392532	6.76032110091743	2.5516669916163	5	6	mu-type opioid receptor binding	3082.5	0.324152550325697
GO:0005412	0.053860713392532	6.76032110091743	2.5516669916163	5	6	glucose:sodium symporter activity	3082.5	0.324152550325697
GO:0030377	0.053860713392532	6.76032110091743	2.5516669916163	5	6	urokinase plasminogen activator receptor activity	3082.5	0.324152550325697
GO:0030343	0.053860713392532	6.76032110091743	2.5516669916163	5	6	vitamin D3 25-hydroxylase activity	3082.5	0.324152550325697
GO:0031694	0.053860713392532	6.76032110091743	2.5516669916163	5	6	alpha-2A adrenergic receptor binding	3082.5	0.324152550325697
GO:0005290	0.053860713392532	6.76032110091743	2.5516669916163	5	6	L-histidine transmembrane transporter activity	3082.5	0.324152550325697
GO:0004027	0.053860713392532	6.76032110091743	2.5516669916163	5	6	alcohol sulfotransferase activity	3082.5	0.324152550325697
GO:0005234	0.053860713392532	6.76032110091743	2.5516669916163	5	6	extracellularly glutamate-gated ion channel activity	3082.5	0.324152550325697
GO:0030172	0.053860713392532	6.76032110091743	2.5516669916163	5	6	troponin C binding	3082.5	0.324152550325697
GO:0099580	0.053860713392532	6.76032110091743	2.5516669916163	5	6	ion antiporter activity involved in regulation of postsynaptic membrane potential	3082.5	0.324152550325697
GO:0099583	0.053860713392532	6.76032110091743	2.5516669916163	5	6	neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration	3082.5	0.324152550325697
GO:0070061	0.053860713392532	6.76032110091743	2.5516669916163	5	6	fructose binding	3082.5	0.324152550325697
GO:0016361	0.053860713392532	6.76032110091743	2.5516669916163	5	6	activin receptor activity, type I	3082.5	0.324152550325697
GO:0071723	0.053860713392532	6.76032110091743	2.5516669916163	5	6	lipopeptide binding	3082.5	0.324152550325697
GO:0004692	0.053860713392532	6.76032110091743	2.5516669916163	5	6	cGMP-dependent protein kinase activity	3082.5	0.324152550325697
GO:0004931	0.0550265157742287	2.47943921658634	7.22972314291285	11	17	extracellularly ATP-gated cation channel activity	844.754325259516	0.329355787845748
GO:0005024	0.0550265157742287	2.47943921658634	7.22972314291285	11	17	transforming growth factor beta-activated receptor activity	844.754325259516	0.329355787845748
GO:0019992	0.0550265157742287	2.47943921658634	7.22972314291285	11	17	diacylglycerol binding	844.754325259516	0.329355787845748
GO:0035198	0.0563531830596844	1.75076883562801	16.5858354455059	22	39	miRNA binding	321.01775147929	0.33606989170139
GO:0008020	0.0563531830596844	1.75076883562801	16.5858354455059	22	39	G protein-coupled photoreceptor activity	321.01775147929	0.33606989170139
GO:0042288	0.0569903525176825	2.31850600908331	8.08027880678495	12	19	MHC class I protein binding	737.750692520776	0.336202079600717
GO:0031432	0.0569903525176825	2.31850600908331	8.08027880678495	12	19	titin binding	737.750692520776	0.336202079600717
GO:0015645	0.0569903525176825	2.31850600908331	8.08027880678495	12	19	fatty acid ligase activity	737.750692520776	0.336202079600717
GO:0004312	0.0569903525176825	2.31850600908331	8.08027880678495	12	19	fatty acid synthase activity	737.750692520776	0.336202079600717
GO:0016018	0.0569903525176825	2.31850600908331	8.08027880678495	12	19	cyclosporin A binding	737.750692520776	0.336202079600717
GO:0030955	0.0569903525176825	2.31850600908331	8.08027880678495	12	19	potassium ion binding	737.750692520776	0.336202079600717
GO:0016849	0.0571854590664545	1.77558450137868	15.7352797816338	21	37	phosphorus-oxygen lyase activity	340.448502556611	0.336747407069965
GO:0008187	0.0579366220525964	1.80371434041738	14.8847241177617	20	35	poly-pyrimidine tract binding	362.351020408163	0.339693351973039
GO:0004709	0.0579366220525964	1.80371434041738	14.8847241177617	20	35	MAP kinase kinase kinase activity	362.351020408163	0.339693351973039
GO:0019211	0.0583071210856161	2.19781623048668	8.93083447065705	13	21	phosphatase activator activity	654.244897959184	0.339693351973039
GO:0035256	0.0583071210856161	2.19781623048668	8.93083447065705	13	21	G protein-coupled glutamate receptor binding	654.244897959184	0.339693351973039
GO:0008179	0.0583071210856161	2.19781623048668	8.93083447065705	13	21	adenylate cyclase binding	654.244897959184	0.339693351973039
GO:0004707	0.0583071210856161	2.19781623048668	8.93083447065705	13	21	MAP kinase activity	654.244897959184	0.339693351973039
GO:0015605	0.0585853921838333	1.83586853073414	14.0341684538896	19	33	organophosphate ester transmembrane transporter activity	387.223140495868	0.340106347545085
GO:0070006	0.0585853921838333	1.83586853073414	14.0341684538896	19	33	metalloaminopeptidase activity	387.223140495868	0.340106347545085
GO:0102567	0.0591174081712064	2.10395540759448	9.78139013452915	14	23	phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)	587.364839319471	0.340782247454406
GO:0102568	0.0591174081712064	2.10395540759448	9.78139013452915	14	23	phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)	587.364839319471	0.340782247454406
GO:0030169	0.0591174081712064	2.10395540759448	9.78139013452915	14	23	low-density lipoprotein particle binding	587.364839319471	0.340782247454406
GO:0016307	0.0591174081712064	2.10395540759448	9.78139013452915	14	23	phosphatidylinositol phosphate kinase activity	587.364839319471	0.340782247454406
GO:0098918	0.0594648326606002	1.91627430715051	12.3330571261454	17	29	structural constituent of synapse	448.630202140309	0.340987152319526
GO:0070696	0.0594648326606002	1.91627430715051	12.3330571261454	17	29	transmembrane receptor protein serine/threonine kinase binding	448.630202140309	0.340987152319526
GO:0004623	0.0594648326606002	1.91627430715051	12.3330571261454	17	29	phospholipase A2 activity	448.630202140309	0.340987152319526
GO:0004708	0.0596226957511182	1.96745268739757	11.4825014622733	16	27	MAP kinase kinase activity	487.111111111111	0.341295710407797
GO:0042165	0.0608527525620476	1.37969903136531	44.6541723532852	53	105	neurotransmitter binding	106.692244897959	0.347730014640272
GO:0070851	0.0628602784142187	1.26879403232491	78.2511210762332	89	184	growth factor receptor binding	58.3431592627599	0.35829549179208
GO:0043169	0.0629201839244629	1.05055680373545	2327.545574186	2376	5473	cation binding	1.76048010583257	0.35829549179208
GO:0042169	0.0642906744251277	1.56952161913523	22.9650029245467	29	54	SH2 domain binding	220.722222222222	0.365465185640241
GO:0046875	0.0659272010392749	1.57849450001916	22.1144472606746	28	52	ephrin receptor binding	229.819526627219	0.368605224641534
GO:0001784	0.0659272010392749	1.57849450001916	22.1144472606746	28	52	phosphotyrosine residue binding	229.819526627219	0.368605224641534
GO:0031072	0.0667523481926717	1.27633418047427	71.8719535971924	82	169	heat shock protein binding	63.720037813802	0.368605224641534
GO:0016520	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	growth hormone-releasing hormone receptor activity	2080.6875	0.368605224641534
GO:0003846	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	2-acylglycerol O-acyltransferase activity	2080.6875	0.368605224641534
GO:0015186	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	L-glutamine transmembrane transporter activity	2080.6875	0.368605224641534
GO:0015254	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	glycerol channel activity	2080.6875	0.368605224641534
GO:0005042	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	netrin receptor activity	2080.6875	0.368605224641534
GO:0005030	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	neurotrophin receptor activity	2080.6875	0.368605224641534
GO:0038064	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	collagen receptor activity	2080.6875	0.368605224641534
GO:0003955	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	NAD(P)H dehydrogenase (quinone) activity	2080.6875	0.368605224641534
GO:0031800	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	type 3 metabotropic glutamate receptor binding	2080.6875	0.368605224641534
GO:0017034	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	Rap guanyl-nucleotide exchange factor activity	2080.6875	0.368605224641534
GO:0004331	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	fructose-2,6-bisphosphate 2-phosphatase activity	2080.6875	0.368605224641534
GO:0004111	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	creatine kinase activity	2080.6875	0.368605224641534
GO:0004768	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	stearoyl-CoA 9-desaturase activity	2080.6875	0.368605224641534
GO:0008559	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	ATPase-coupled xenobiotic transmembrane transporter activity	2080.6875	0.368605224641534
GO:0008502	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	melatonin receptor activity	2080.6875	0.368605224641534
GO:0004691	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	cAMP-dependent protein kinase activity	2080.6875	0.368605224641534
GO:0016215	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	acyl-CoA desaturase activity	2080.6875	0.368605224641534
GO:1990817	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	RNA adenylyltransferase activity	2080.6875	0.368605224641534
GO:0047655	0.0673154053537436	4.05631379745384	3.4022226554884	6	8	allyl-alcohol dehydrogenase activity	2080.6875	0.368605224641534
GO:0030145	0.0684379568629803	1.38170191716613	41.2519496977968	49	97	manganese ion binding	115.581464555213	0.374127497517626
GO:0036002	0.069267767709724	1.59889851498082	20.4133359329304	26	48	pre-mRNA binding	250.453125	0.37803374057886
GO:0000287	0.0698380257217304	1.19509676429574	128.859183076623	142	303	magnesium ion binding	34.327222821292	0.380512831174877
GO:0051019	0.0709643841641078	1.61056376573618	19.5627802690583	25	46	mitogen-activated protein kinase binding	262.216446124764	0.385369503407738
GO:0005109	0.0709643841641078	1.61056376573618	19.5627802690583	25	46	frizzled binding	262.216446124764	0.385369503407738
GO:0042803	0.0729119314426398	1.10489659572038	401.887551179567	424	945	protein homodimerization activity	10.5375056689342	0.389853973635138
GO:0120013	0.0732655103154506	1.48839162448228	26.7925034119711	33	63	lipid transfer activity	184.530612244898	0.389853973635138
GO:0043425	0.0743838763894304	1.63759087445112	17.8616689413141	23	42	bHLH transcription factor binding	289.377551020408	0.389853973635138
GO:0015168	0.0759774324730091	3.155004970559	4.2527783193605	7	10	glycerol transmembrane transporter activity	1553.58	0.389853973635138
GO:0015204	0.0759774324730091	3.155004970559	4.2527783193605	7	10	urea transmembrane transporter activity	1553.58	0.389853973635138
GO:0016907	0.0759774324730091	3.155004970559	4.2527783193605	7	10	G protein-coupled acetylcholine receptor activity	1553.58	0.389853973635138
GO:0004461	0.0759774324730091	3.155004970559	4.2527783193605	7	10	lactose synthase activity	1553.58	0.389853973635138
GO:0001665	0.0759774324730091	3.155004970559	4.2527783193605	7	10	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity	1553.58	0.389853973635138
GO:0047498	0.0759774324730091	3.155004970559	4.2527783193605	7	10	calcium-dependent phospholipase A2 activity	1553.58	0.389853973635138
GO:0016308	0.0759774324730091	3.155004970559	4.2527783193605	7	10	1-phosphatidylinositol-4-phosphate 5-kinase activity	1553.58	0.389853973635138
GO:0016725	0.0759774324730091	3.155004970559	4.2527783193605	7	10	oxidoreductase activity, acting on CH or CH2 groups	1553.58	0.389853973635138
GO:0031013	0.0759774324730091	3.155004970559	4.2527783193605	7	10	troponin I binding	1553.58	0.389853973635138
GO:0019825	0.076091941837682	1.65336346342896	17.011113277442	22	40	oxygen binding	305.1675	0.389853973635138
GO:0001223	0.076091941837682	1.65336346342896	17.011113277442	22	40	transcription coactivator binding	305.1675	0.389853973635138
GO:0004991	0.0769010734579067	Inf	1.27583349580815	3	3	parathyroid hormone receptor activity	7398	0.389853973635138
GO:0015431	0.0769010734579067	Inf	1.27583349580815	3	3	ATPase-coupled glutathione S-conjugate transmembrane transporter activity	7398	0.389853973635138
GO:0015432	0.0769010734579067	Inf	1.27583349580815	3	3	ATPase-coupled bile acid transmembrane transporter activity	7398	0.389853973635138
GO:0140359	0.0769010734579067	Inf	1.27583349580815	3	3	ABC-type transmembrane transporter activity	7398	0.389853973635138
GO:0120160	0.0769010734579067	Inf	1.27583349580815	3	3	intraciliary transport particle A binding	7398	0.389853973635138
GO:0005006	0.0769010734579067	Inf	1.27583349580815	3	3	epidermal growth factor-activated receptor activity	7398	0.389853973635138
GO:0019811	0.0769010734579067	Inf	1.27583349580815	3	3	cocaine binding	7398	0.389853973635138
GO:0031726	0.0769010734579067	Inf	1.27583349580815	3	3	CCR1 chemokine receptor binding	7398	0.389853973635138
GO:0031729	0.0769010734579067	Inf	1.27583349580815	3	3	CCR4 chemokine receptor binding	7398	0.389853973635138
GO:0004092	0.0769010734579067	Inf	1.27583349580815	3	3	carnitine O-acetyltransferase activity	7398	0.389853973635138
GO:0004068	0.0769010734579067	Inf	1.27583349580815	3	3	aspartate 1-decarboxylase activity	7398	0.389853973635138
GO:0005295	0.0769010734579067	Inf	1.27583349580815	3	3	neutral amino acid:sodium symporter activity	7398	0.389853973635138
GO:0048403	0.0769010734579067	Inf	1.27583349580815	3	3	brain-derived neurotrophic factor binding	7398	0.389853973635138
GO:0047044	0.0769010734579067	Inf	1.27583349580815	3	3	androstan-3-alpha,17-beta-diol dehydrogenase activity	7398	0.389853973635138
GO:0030280	0.0769010734579067	Inf	1.27583349580815	3	3	structural constituent of skin epidermis	7398	0.389853973635138
GO:0034875	0.0769010734579067	Inf	1.27583349580815	3	3	caffeine oxidase activity	7398	0.389853973635138
GO:0099582	0.0769010734579067	Inf	1.27583349580815	3	3	neurotransmitter receptor activity involved in regulation of presynaptic cytosolic calcium ion concentration	7398	0.389853973635138
GO:0001641	0.0769010734579067	Inf	1.27583349580815	3	3	group II metabotropic glutamate receptor activity	7398	0.389853973635138
GO:0004157	0.0769010734579067	Inf	1.27583349580815	3	3	dihydropyrimidinase activity	7398	0.389853973635138
GO:0033283	0.0769010734579067	Inf	1.27583349580815	3	3	ATPase-coupled organic acid transmembrane transporter activity	7398	0.389853973635138
GO:0033284	0.0769010734579067	Inf	1.27583349580815	3	3	ATPase-coupled carboxylic acid transmembrane transporter activity	7398	0.389853973635138
GO:0033285	0.0769010734579067	Inf	1.27583349580815	3	3	ATPase-coupled monocarboxylic acid transmembrane transporter activity	7398	0.389853973635138
GO:0004782	0.0769010734579067	Inf	1.27583349580815	3	3	sulfinoalanine decarboxylase activity	7398	0.389853973635138
GO:0016496	0.0769010734579067	Inf	1.27583349580815	3	3	substance P receptor activity	7398	0.389853973635138
GO:0047749	0.0769010734579067	Inf	1.27583349580815	3	3	cholestanetriol 26-monooxygenase activity	7398	0.389853973635138
GO:0036402	0.0769010734579067	Inf	1.27583349580815	3	3	proteasome-activating ATPase activity	7398	0.389853973635138
GO:0033695	0.0769010734579067	Inf	1.27583349580815	3	3	oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor	7398	0.389853973635138
GO:1990833	0.0769010734579067	Inf	1.27583349580815	3	3	clathrin-uncoating ATPase activity	7398	0.389853973635138
GO:0031073	0.0769010734579067	Inf	1.27583349580815	3	3	cholesterol 26-hydroxylase activity	7398	0.389853973635138
GO:0009975	0.0794524513619436	1.69083859850661	15.3100019496978	20	36	cyclase activity	342.5	0.402166729116011
GO:0005178	0.0803978486303592	1.19583655886376	116.100848118542	128	273	integrin binding	38.1171356116411	0.406325028517069
GO:0015181	0.0815496399153927	2.70437076976024	5.1033339832326	8	12	arginine transmembrane transporter activity	1233	0.407748199576963
GO:0015245	0.0815496399153927	2.70437076976024	5.1033339832326	8	12	fatty acid transmembrane transporter activity	1233	0.407748199576963
GO:0045295	0.0815496399153927	2.70437076976024	5.1033339832326	8	12	gamma-catenin binding	1233	0.407748199576963
GO:0004415	0.0815496399153927	2.70437076976024	5.1033339832326	8	12	hyalurononglucosaminidase activity	1233	0.407748199576963
GO:0008273	0.0815496399153927	2.70437076976024	5.1033339832326	8	12	calcium, potassium:sodium antiporter activity	1233	0.407748199576963
GO:0102391	0.0815496399153927	2.70437076976024	5.1033339832326	8	12	decanoate-CoA ligase activity	1233	0.407748199576963
GO:0050786	0.0815496399153927	2.70437076976024	5.1033339832326	8	12	RAGE receptor binding	1233	0.407748199576963
GO:0016859	0.082082780143526	1.50902713891444	23.3902807564827	29	55	cis-trans isomerase activity	212.768925619835	0.409401938425106
GO:0030414	0.0821300230133292	1.24985534081703	74.4236205888087	84	175	peptidase inhibitor activity	60.8749714285714	0.409401938425106
GO:0001671	0.0826342310100617	1.73904411885347	13.6088906219536	18	32	ATPase activator activity	390.12890625	0.41129025449621
GO:0017111	0.0831159233928266	1.09623729041467	431.231721583155	453	1014	nucleoside-triphosphatase activity	9.77817653443507	0.413060952618896
GO:0016638	0.0841021776846499	1.76871841984382	12.7583349580815	17	30	oxidoreductase activity, acting on the CH-NH2 group of donors	419.22	0.413306597309873
